Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Cluster_67	35.5788425673424	0.3725742502458	3.60189373788593e-25	3.81800736215909e-23	5.05965678377781e-14	5.3126396229667e-12
Cluster_68	32.1587893765534	0.476281745342442	0.0276327436339233	1	0.265583432478222	1
Cluster_69	32.2119191874571	0.493518966677404	0.30022182435545	1	0.25027782963871	1
Cluster_7	33.8849903794472	0.454429549329551	0.000115360563620128	0.0103824507258115	0.000262502060608565	0.0228376792729452
Cluster_70	37.0753862436275	0.337924416614246	1.68832243840903e-39	1.82338823348175e-37	1.66868025418097e-24	1.80217467451545e-22
Cluster_71	32.5357423965609	0.500982358030292	0.531638370912084	1	0.122407761350182	1
Cluster_72	31.7781354218904	0.498179475547296	0.441516639334797	1	0.527107738713991	1
Cluster_73	32.8423148970804	0.416409342267029	7.12443491812304e-12	7.12443491812304e-10	0.0142145080042457	1
Cluster_74	31.8560835792043	0.476863571128624	0.0307583627501634	1	0.47080220428858	1
Cluster_75	27.8894909739012	0.58279802550252	0.99999999998894	1	0.999999999999876	1
Cluster_76	29.9439287877719	0.524029404969298	0.973927131147651	1	0.999831777928627	1
Cluster_77	30.671103402823	0.508153150038535	0.74501814652411	1	0.983976263105529	1
Cluster_78	30.8870748597351	0.515517883975506	0.895092230190057	1	0.951852864901185	1
Cluster_79	34.2502026116489	0.47439713573068	0.0192689492686489	1	9.23806923074995e-05	0.00849902369228995
Cluster_8	30.0716231095838	0.521028364428689	0.955378128679793	1	0.999563447355077	1
Cluster_80	29.4912472239613	0.539540543138588	0.999301950415187	1	0.999994218807679	1
Cluster_81	31.6223168506335	0.486824597233208	0.143490928819316	1	0.639662139705716	1
Cluster_82	33.7725595460289	0.454114182888925	0.000104349272562999	0.00949578380323291	0.000433315025673448	0.0372650922079165
Cluster_83	28.5569664400106	0.56906272081975	0.999999988062366	1	0.999999999081738	1
Cluster_84	37.0338454724876	0.425313806472938	7.91175465789194e-10	7.7535195647341e-08	1.24860585509541e-14	1.32352220640113e-12
Cluster_85	43.7234091669239	0.219059938174686	2.04140789407004e-114	2.57217394652825e-112	5.35016341164302e-107	6.74120589867021e-105
Cluster_86	30.1517669242838	0.529648661547724	0.991713519158714	1	0.998818739893648	1
Cluster_87	34.1642948865567	0.46446983865718	0.00204355796962751	0.165528195539828	8.79721695434259e-05	0.00818141176753861
Cluster_88	30.5492776487775	0.519054372884557	0.938204347472485	1	0.989908356618356	1
Cluster_89	28.4453871546298	0.584735758338238	0.999999999996253	1	0.999999998184209	1
Cluster_9	37.9726235043451	0.314342764532575	3.46511324300007e-51	3.81162456730008e-49	1.95021138159934e-34	2.14523251975927e-32
Cluster_90	30.9744097227175	0.503669718581829	0.616601495690307	1	0.940445372723643	1
Cluster_91	29.9876758376843	0.539017743156801	0.999192562088881	1	0.999375130891452	1
Cluster_92	29.8500896935772	0.532260975005101	0.995435170220901	1	0.999861006633337	1
Cluster_93	32.5333883539517	0.45450206674638	0.000118042358398135	0.010505769897434	0.0844190999385753	1
Cluster_94	34.9891707342333	0.461691409721719	0.000981094399292215	0.0814308351412538	9.3061865398114e-07	9.12006280901517e-05
Cluster_95	39.8627930548446	0.282765645632681	2.68881220296019e-69	3.09213403340422e-67	1.4233077175876e-53	1.65103695240162e-51
Cluster_96	24.5907351145221	0.667559923839848	1	1	1	1
Cluster_97	31.372101450753	0.525233531378961	0.979286947051966	1	0.767416840563407	1
Cluster_98	26.0241224645128	0.626662630425947	1	1	1	1
Cluster_99	31.2377732768838	0.507019854594147	0.714747290133081	1	0.846975288715828	1
