Phylum	Group	Sum
Firmicutes	arabidopsis_thaliana_Germany_rhizosphere	0.0336461155240166
Gemmatimonadota	arabidopsis_thaliana_Germany_rhizosphere	0.0170939031402863
Myxococcota	arabidopsis_thaliana_Germany_rhizosphere	0.0327921896026029
Nitrospirota	arabidopsis_thaliana_Germany_rhizosphere	0.0113572357611494
Others	arabidopsis_thaliana_Germany_rhizosphere	0.00956434271823289
Patescibacteria	arabidopsis_thaliana_Germany_rhizosphere	0.00417825043221641
Planctomycetota	arabidopsis_thaliana_Germany_rhizosphere	0.00888643294063303
Proteobacteria	arabidopsis_thaliana_Germany_rhizosphere	0.326946277486468
RCP2-54	arabidopsis_thaliana_Germany_rhizosphere	0.00291075464412192
Spirochaetota	arabidopsis_thaliana_Germany_rhizosphere	0.000168460484374804
Unassigned	arabidopsis_thaliana_Germany_rhizosphere	0.00147060590412245
Verrucomicrobiota	arabidopsis_thaliana_Germany_rhizosphere	0.0264487256312545
Acidobacteriota	arabidopsis_thaliana_Germany_root	0.00510693623236279
Actinobacteriota	arabidopsis_thaliana_Germany_root	0.139200552663875
Armatimonadota	arabidopsis_thaliana_Germany_root	0.000803198726276148
Bacteroidota	arabidopsis_thaliana_Germany_root	0.0978378589369896
Bdellovibrionota	arabidopsis_thaliana_Germany_root	0.00496851472134989
Chloroflexi	arabidopsis_thaliana_Germany_root	0.0410539661109199
Deinococcota	arabidopsis_thaliana_Germany_root	8.7302958617791e-05
Desulfobacterota	arabidopsis_thaliana_Germany_root	0.000501358368942708
Fibrobacterota	arabidopsis_thaliana_Germany_root	0.000652710563469484
Firmicutes	arabidopsis_thaliana_Germany_root	0.0181611812841931
Gemmatimonadota	arabidopsis_thaliana_Germany_root	0.00242417570492141
Myxococcota	arabidopsis_thaliana_Germany_root	0.0165171531549008
Nitrospirota	arabidopsis_thaliana_Germany_root	0.000430324751536732
Others	arabidopsis_thaliana_Germany_root	0.00124120912731443
Patescibacteria	arabidopsis_thaliana_Germany_root	0.00302091983129079
Planctomycetota	arabidopsis_thaliana_Germany_root	0.000805702430161876
Proteobacteria	arabidopsis_thaliana_Germany_root	0.66397010002911
RCP2-54	arabidopsis_thaliana_Germany_root	5.16916507655236e-05
Spirochaetota	arabidopsis_thaliana_Germany_root	1.68918918918919e-05
Unassigned	arabidopsis_thaliana_Germany_root	0.000363595920439057
Verrucomicrobiota	arabidopsis_thaliana_Germany_root	0.00278465494067141
Acidobacteriota	arabidopsis_thaliana_France_soil	0.0326152445448122
Actinobacteriota	arabidopsis_thaliana_France_soil	0.230302221200129
Armatimonadota	arabidopsis_thaliana_France_soil	0.00144059438055524
Bacteroidota	arabidopsis_thaliana_France_soil	0.133479236398553
Bdellovibrionota	arabidopsis_thaliana_France_soil	0.0189376782286691
Chloroflexi	arabidopsis_thaliana_France_soil	0.101152920506832
Deinococcota	arabidopsis_thaliana_France_soil	0.000688315467246841
Desulfobacterota	arabidopsis_thaliana_France_soil	0.00147269423630447
Fibrobacterota	arabidopsis_thaliana_France_soil	0.00214342300765816
Firmicutes	arabidopsis_thaliana_France_soil	0.05496252831453
Gemmatimonadota	arabidopsis_thaliana_France_soil	0.0186434977942363
Myxococcota	arabidopsis_thaliana_France_soil	0.0306782007993035
Nitrospirota	arabidopsis_thaliana_France_soil	0.0134780457230586
Others	arabidopsis_thaliana_France_soil	0.00925936222042783
Patescibacteria	arabidopsis_thaliana_France_soil	0.00322245701374907
Planctomycetota	arabidopsis_thaliana_France_soil	0.0110561779423442
Proteobacteria	arabidopsis_thaliana_France_soil	0.304878594937238
RCP2-54	arabidopsis_thaliana_France_soil	0.00452493957756601
Spirochaetota	arabidopsis_thaliana_France_soil	2.04390303723991e-05
Unassigned	arabidopsis_thaliana_France_soil	0.0016174003660745
Verrucomicrobiota	arabidopsis_thaliana_France_soil	0.0254260283103394
Acidobacteriota	arabidopsis_thaliana_France_rhizoplane	0.0033611088236579
Actinobacteriota	arabidopsis_thaliana_France_rhizoplane	0.0683238444230893
