Sample_ID	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date
wippel_2020_00045	Lj2R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00033	Lj3	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00046	Lj3R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00034	Lj4	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00047	Lj4R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00035	Lj5	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00048	Lj5R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00036	Lj6	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00049	Lj6R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00037	Lj7	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00050	Lj7R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00038	Lj8	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00051	Lj8R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00039	Lj9	wippel_2020	lotus_japonicus	gifu	root	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00052	Lj9R	wippel_2020	lotus_japonicus	gifu	rhizosphere	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00087	np1	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00088	np2	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00089	np3	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00090	np4	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00091	np5	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00092	np6	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00093	np7	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
wippel_2020_00094	np8	wippel_2020	lotus_japonicus	soil	soil	CAS	CAS15	wippel_2020	GH	09_2020
zgadzaj_2018_00007	2_GR_1	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00008	2_GR_2	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00009	2_GR_3	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00010	2_GR_4	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00011	2_GR_5	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00012	2_GR_6	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00031	2_GRh_1	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00032	2_GRh_2	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00033	2_GRh_3	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00034	2_GRh_4	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00035	2_GRh_5	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00036	2_GRh_6	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00013	2_NR_1	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00014	2_NR_2	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00015	2_NR_3	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00016	2_NR_4	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00017	2_NR_5	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00018	2_NR_6	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00037	2_NRh_1	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00038	2_NRh_2	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00039	2_NRh_3	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00040	2_NRh_4	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00041	2_NRh_5	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00042	2_NRh_6	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00025	2_RR_1	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00026	2_RR_2	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00027	2_RR_3	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00028	2_RR_4	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00029	2_RR_5	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00030	2_RR_6	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00049	2_RRh_1	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00050	2_RRh_2	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00051	2_RRh_3	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00052	2_RRh_4	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00053	2_RRh_5	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00054	2_RRh_6	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00019	2_SR_1	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00020	2_SR_2	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00021	2_SR_3	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00022	2_SR_4	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00023	2_SR_5	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00024	2_SR_6	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00043	2_SRh_1	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00044	2_SRh_2	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00045	2_SRh_3	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00046	2_SRh_4	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00047	2_SRh_5	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00048	2_SRh_6	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00001	2_soil_1	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00002	2_soil_2	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00003	2_soil_3	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00004	2_soil_4	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00005	2_soil_5	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00006	2_soil_6	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_002	GH	02_2018
zgadzaj_2018_00087	3_CR1	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00088	3_CR2	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00089	3_CR3	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00090	3_CR4	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00091	3_CR5	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00092	3_CR6	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00093	3_CR7	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00094	3_CR8	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00127	3_CRh1	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00128	3_CRh2	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00129	3_CRh3	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00130	3_CRh4	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00131	3_CRh5	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00132	3_CRh6	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00133	3_CRh7	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00134	3_CRh8	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00063	3_GR1	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00064	3_GR2	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00065	3_GR3	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00066	3_GR4	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00067	3_GR5	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00068	3_GR6	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00069	3_GR7	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00070	3_GR8	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00103	3_GRh1	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00104	3_GRh2	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00105	3_GRh3	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00106	3_GRh4	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00107	3_GRh5	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00108	3_GRh6	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00109	3_GRh7	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00110	3_GRh8	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00071	3_NR1	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00072	3_NR2	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00073	3_NR3	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00074	3_NR4	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00075	3_NR5	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00076	3_NR6	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00077	3_NR7	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00078	3_NR8	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00111	3_NRh1	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00112	3_NRh2	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00113	3_NRh3	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00114	3_NRh4	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00115	3_NRh5	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00116	3_NRh6	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00117	3_NRh7	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00118	3_NRh8	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00095	3_RR1	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00096	3_RR2	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00097	3_RR3	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00098	3_RR4	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00099	3_RR5	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00100	3_RR6	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00101	3_RR7	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00102	3_RR8	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00135	3_RRh1	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00136	3_RRh2	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00137	3_RRh3	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00138	3_RRh4	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00139	3_RRh5	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00140	3_RRh6	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00141	3_RRh7	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00142	3_RRh8	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00055	3_S1	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00056	3_S2	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00057	3_S3	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00058	3_S4	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00059	3_S5	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00060	3_S6	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00061	3_S7	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00062	3_S8	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00079	3_SR1	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00080	3_SR2	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00081	3_SR3	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00082	3_SR4	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00083	3_SR5	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00084	3_SR6	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00085	3_SR7	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00086	3_SR8	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00119	3_SRh1	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00120	3_SRh2	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00121	3_SRh3	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00122	3_SRh4	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00123	3_SRh5	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00124	3_SRh6	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00125	3_SRh7	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00126	3_SRh8	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018
zgadzaj_2018_00171	4_CR1	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00172	4_CR2	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00173	4_CR3	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00174	4_CR4	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00175	4_CR5	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00176	4_CR6	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00177	4_CR7	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00178	4_CR8	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00207	4_CRh1	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00208	4_CRh2	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00209	4_CRh3	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00210	4_CRh4	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00211	4_CRh5	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00212	4_CRh6	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00213	4_CRh7	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00214	4_CRh8	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00151	4_GR1	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00152	4_GR2	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00153	4_GR3	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00154	4_GR4	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00155	4_GR5	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00156	4_GR6	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00157	4_GR7	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
