Cluster	Decrease	Comparison	Color
Cluster_102	-2.26188990362303	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_103	-2.93309108593594	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_104	-5.66295031946545	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_105	-6.02257492476116	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_106	-5.88547325880828	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_107	-4.55533741456844	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_108	-3.6528866828271	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_109	0.047085237831439	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_11	-0.826240931342468	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_110	-3.53897162926938	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_111	-5.73156853173782	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_112	-4.29189770466341	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_113	-1.34823450341739	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_114	-0.632450734264651	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_115	-1.65084642811938	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_116	-2.2189600861784	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_117	-0.862424885062296	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_118	-1.90016679526283	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_119	-1.48020379210229	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_12	0.912471271566062	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_120	-2.0253701694851	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_121	-3.12774034670879	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_122	0.669251525620538	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_123	-1.88414197111658	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_124	-2.17467866767581	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_125	-0.58501291261102	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_126	-4.0365627281557	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_127	1.33943628571981	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_128	-3.37910768189926	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_129	-0.610848201601982	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_13	-0.332286252739067	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_130	-3.69758507350464	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_131	-5.94225379868517	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_132	-1.56806694302071	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_133	-1.62198246509378	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_134	0.632918055195987	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_14	-1.58684670017843	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_15	-2.6029357174626	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_16	0.562448392638416	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_17	-3.09121540460973	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_18	4.4065424616316	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_19	2.93087707844784	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_2	4.45486538724913	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_20	0.326831754398512	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_21	-0.423459062742978	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_22	2.20764080287373	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_23	-3.75302544173465	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_24	0.681191549782937	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_25	-9.07898856935275	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_26	-5.56775900571868	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_27	-2.4615673365788	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_28	-2.55035087718107	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_29	-1.14761509234647	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_3	-0.867190689884723	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_30	-8.14213635061988	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_31	1.80308880829946	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_32	2.37292693069409	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_33	-0.913834143866652	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_34	-0.45256948319718	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_35	7.53271590315589	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_36	-0.645442294136714	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_37	-0.0118509914745744	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_38	-6.3217387236279	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_39	2.38156590267297	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_4	-1.80422467921615	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_40	-6.09536654801806	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_41	2.08107825274381	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_42	-5.71607366202289	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_43	-5.95764983756115	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_44	1.26750320615798	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_45	-1.08988714785301	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_46	-1.63261980763681	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_47	-1.23755988112919	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_48	-1.66129954709635	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_49	2.09866997180599	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_5	2.32890362027071	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_50	-6.77024468851218	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_51	-8.6977233249068	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_52	1.96250655459096	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_53	-2.06843745661918	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_54	-3.48196829295361	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_55	-3.2435470733369	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_56	5.2538525182551	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_57	-5.33714056341231	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_58	1.66962465262549	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_59	-4.0145015675394	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_6	-3.72380941354739	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_60	-1.34112491016484	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_61	-2.25609670975751	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_62	3.08961820880691	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_63	-1.66782434006227	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_64	-8.15063687937045	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_65	-6.7598786224201	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_66	0.322320187442884	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_67	-5.09234575676672	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_68	-3.67992059306809	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_69	-4.09767274161199	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_7	-9.48174805248199	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_70	-4.14812938650937	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_71	-2.50255610641713	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_72	-2.83021889760349	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_73	3.92476276037966	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_74	-7.08777489816191	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_75	0.355384790759828	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_76	-1.81619628076224	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_77	-5.41711359625501	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_78	-1.79700567284655	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_79	-4.87276225205446	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_8	-0.751499768988666	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_80	-6.12579081051051	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_81	-5.44621984589494	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_82	-3.86563343300088	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_83	-1.92849224585964	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_84	-2.50703603957622	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_85	-4.50752654315282	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_86	-2.43548218102524	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_87	-6.28824033560296	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_88	-5.53828268854704	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_89	-0.0462827700760613	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_9	3.21619772418198	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_90	-4.98280710443291	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_91	-5.77546420115675	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_92	-4.48632731920492	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_93	-1.67011859665378	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_94	-2.95370428499987	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_95	-0.309939449040357	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_96	-3.01947430786451	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_97	-3.30400145091556	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_98	-2.09254463731568	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_99	-4.19955989044745	chlamydomonas_reinhardtii_phycosphere_vs_lotus_japonicus_rhizosphere	Others
Cluster_1	-1.68037642384937	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_10	-3.24009395044318	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_100	-1.27884405672123	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_101	-10.0511734459936	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_102	-3.03755450484296	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_103	-1.62431054101643	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_104	-1.90172357159754	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_105	2.33686792606548	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_106	-1.12436157786971	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_107	-0.512894912528552	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_108	1.70898869026016	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_109	-1.69776921060685	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_11	2.67135459656777	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_110	4.12222053269608	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_111	-0.115626541866533	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_112	1.67120359199957	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_113	-2.91813100247538	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_114	-3.70588010350423	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_115	2.11805060643374	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_116	0.159156922628071	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_117	1.52012599899979	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_118	-0.794710948628548	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_119	2.06073794068544	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_12	-4.76641892297648	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_120	-3.93556304213524	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_121	4.19260395799874	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_122	0.282876169355148	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_123	-3.37192901708252	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_124	0.165868664268601	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_125	-1.58014860662216	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_126	-1.23471091292853	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_127	-1.46354085340189	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_128	-4.28924760671012	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_129	-0.00606058887075278	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_13	-2.74214612377342	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_130	4.8969359960571	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_131	2.62582781681725	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_132	0.187248949025843	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_133	2.56472761602535	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_134	-1.95238957563001	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_14	0.601243361636392	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_15	3.31804017006242	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_16	1.43166825917859	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_17	-0.689163768319887	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_18	-6.93678768470461	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_19	1.38692358282159	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_2	-0.841928499065602	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_20	9.96018132799976	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_21	3.34996632150106	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_22	-1.04749387792502	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_23	1.79918685901856	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_24	3.90500971326455	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_25	12.557325213308	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_26	7.47944208610515	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_27	-0.719033935610241	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_28	0.0388594420711144	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_29	4.32525857403724	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_3	-1.8585329301772	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_30	10.792167147013	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_31	-2.17570882524279	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_32	1.20664275674388	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_33	-2.32275360572741	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_34	0.761834380786368	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_35	-1.68970799600727	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_36	5.49961144866914	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_37	-2.15572110901967	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_38	-0.955184010081467	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_39	-6.91293786069657	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_4	-2.6687206918173	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_40	-1.39904631776042	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
Cluster_41	-5.23261116414506	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root
