Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Dongiaceae	36.0908272687859	0.614752066324767	1	1	1	1
Enterobacteriaceae	37.9521491645373	0.570313224647152	0.999999993356818	1	0.999999999685375	1
Entotheonellaceae	37.5541558094219	0.575278981248345	0.999999999412603	1	0.999999999999553	1
env.OPS_17	37.2210988594903	0.589823782677107	0.999999999999805	1	0.99999999999999	1
Erwiniaceae	38.3341984149019	0.560622030791233	0.999999518739228	1	0.999999991713336	1
Fibrobacteraceae	63.439643674884	0.100944244225168	1.78397580100384e-228	1.9980528971243e-226	2.63902065569713e-282	2.95570313438079e-280
Flavobacteriaceae	64.519554935178	0.0840645506196866	5.29240028820509e-248	6.0333363285538e-246	9.95215204912565e-318	1.13454533360032e-315
Frankiaceae	39.0822841882036	0.562154172028177	0.999999745606839	1	0.999951225871564	1
Gaiellaceae	53.2873267704341	0.231853359664464	1.96089712636607e-104	2.07855095394803e-102	2.28392684752484e-100	2.42096245837633e-98
Geminicoccaceae	40.8131335141043	0.523969535939126	0.973632850597735	1	0.842441091375615	1
Gemmatimonadaceae	77.010231020189	0.0310062550488143	0	0	0	0
Geobacteraceae	35.6117573951993	0.625602695624164	1	1	1	1
Geodermatophilaceae	39.3938336735983	0.535830349719459	0.998107937685359	1	0.9998761829361	1
Glycomycetaceae	33.8037236128855	0.665375125851447	1	1	1	1
Gracilibacteraceae	37.4557173807661	0.584226449968885	0.999999999995008	1	0.999999999997483	1
Haliangiaceae	47.2953070088578	0.346155986650049	8.66660929347683e-36	8.92660757228113e-34	2.64774020140496e-28	2.75364980946116e-26
Herpetosiphonaceae	40.7142124185374	0.502430176689529	0.577849084299983	1	0.900982259239225	1
Hymenobacteraceae	36.1184275797722	0.627314443951626	1	1	1	1
Hyphomicrobiaceae	39.1387417055291	0.536023448422409	0.998199917642942	1	0.9999915388349	1
Hyphomonadaceae	37.2294636846086	0.582020571336058	0.99999999998304	1	0.999999999999999	1
Iamiaceae	40.9184121116666	0.489030475866035	0.187674460849463	1	0.836888324042505	1
Ilumatobacteraceae	44.6924850949477	0.416783734512051	8.77384710057793e-12	8.59837015856637e-10	3.36651299695897e-09	3.33284786698938e-07
Intrasporangiaceae	38.3047048357333	0.556997003175588	0.999997949476194	1	0.999999996756374	1
KF-JG30-B3	37.6528987421104	0.597064562424848	0.999999999999998	1	0.999999999689744	1
Kineosporiaceae	38.3395309177717	0.556868832857473	0.99999784491697	1	0.999999993250083	1
