Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Planococcaceae	48.2830287429641	0.100239307475534	2.83151592034738e-229	2.49173400990569e-227	1.02364666367049e-288	9.00809064030031e-287
Polyangiaceae	42.3950315648769	0.21067068491857	3.25372681143266e-121	2.40775784046017e-119	3.60831743091596e-131	2.67015489887781e-129
Promicromonosporaceae	46.5431691049547	0.131733790249274	6.18956649087091e-195	5.01354885760544e-193	1.93688675269481e-228	1.5688782696828e-226
Propionibacteriaceae	43.5245018395669	0.189198783731139	1.60939517285908e-139	1.25532823483008e-137	4.75619968067893e-155	3.66227375412278e-153
Pseudohongiellaceae	35.283726245492	0.41083140375168	2.87819055682935e-13	8.92239072617099e-12	7.76014455805373e-13	2.40564481299666e-11
Pseudomonadaceae	40.6336274426957	0.262144559254319	1.2063307158179e-82	7.84114965281635e-81	2.58043125406509e-84	1.70308462768296e-82
Pseudonocardiaceae	61.6545889879527	0.0140304337047462	0	0	0	0
Reyranellaceae	33.0364186940741	0.476214287280276	0.0272881133422935	0.463897926818989	0.0489961571790491	0.783938514864786
Rhizobiaceae	52.6744718072569	0.0675246770023661	6.39476533037575e-268	6.07502706385696e-266	0	0
Rhizobiales_Incertae_Sedis	50.6248145175199	0.0892385839878171	6.24007902305812e-242	5.61607112075231e-240	3.5036387838395e-312	3.15327490545555e-310
Rhodanobacteraceae	46.7398252096091	0.139491467398362	6.58825833635456e-187	5.27060666908365e-185	4.89721522570631e-224	3.91777218056505e-222
Rhodobacteraceae	37.3465556265621	0.344526874448741	1.6545777658958e-36	7.4455999465311e-35	7.29924521026701e-35	3.28466034462015e-33
Rhodocyclaceae	37.9445861378292	0.324813099006511	8.37235472862019e-46	4.18617736431009e-44	9.44106522095999e-44	4.72053261047999e-42
Roseiflexaceae	111.097501324694	8.43225777074715e-07	0	0	0	0
Rubrobacteriaceae	39.8697061513175	0.271644340858842	2.39939605853239e-76	1.53561347746073e-74	3.89724978948622e-76	2.49423986527118e-74
Saccharimonadaceae	48.0069607365544	0.114666057295505	3.39548028825026e-213	2.92011304789522e-211	2.12255926792419e-267	1.8254009704148e-265
Salisediminibacteriaceae	42.3985092843295	0.230795111314235	3.04996581869352e-105	2.22647504764627e-103	6.76201031032604e-113	4.93626752653801e-111
Sandaracinaceae	36.8614875624899	0.3604216803466	8.23943970603506e-30	3.21338148535367e-28	3.37336728900642e-28	1.34934691560257e-26
