Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Nitrososphaeraceae	40.5587435638581	0.312131826545085	2.30897382107365e-52	1.40847403085493e-50	1.10326455517534e-47	6.72991378656957e-46
Nitrospiraceae	58.370141030958	0.0504839272734632	2.9781237748193e-289	3.12702996356026e-287	0	0
Nocardiaceae	42.2912152491669	0.262258394734224	1.44030276467246e-82	1.09463010115107e-80	3.12933873887616e-78	2.31571066676836e-76
Nocardioidaceae	70.2993365364278	0.00768094360337358	0	0	0	0
NS9_marine_group	36.4372232669617	0.444191945170087	3.2397001229555e-06	2.5917600983644e-05	5.18756421733647e-06	7.025693012279e-05
Oligoflexales_fa	37.4670536184917	0.397155124873305	4.72994913679347e-17	1.37168524967011e-15	3.86624869663429e-13	1.04388714809126e-11
Oxalobacteraceae	98.4479384684733	6.83012879430519e-05	0	0	0	0
Paenibacillaceae	36.3453332114314	0.433902904238221	4.60609208287327e-08	5.98791970773525e-07	5.01835215162786e-06	7.025693012279e-05
Pedosphaeraceae	80.1006705908258	0.00259376249028182	0	0	0	0
Peptostreptococcaceae	43.264564109821	0.247513748796295	7.61081504240798e-93	6.08865203392638e-91	1.59433522541529e-92	1.27546818033223e-90
Phaselicystidaceae	39.2327507644597	0.349888103939382	3.60722062471677e-34	1.76753810611122e-32	9.59085440718715e-30	4.60361011544983e-28
Phycisphaeraceae	46.8395421240885	0.178572452488444	4.61648377397575e-149	4.15483539657817e-147	7.16101075564895e-163	6.51651978764054e-161
Planococcaceae	47.6404974561176	0.183380525869324	1.0508284228744e-144	9.35237296358216e-143	1.02228796799134e-156	9.09836291512293e-155
Polyangiaceae	42.6941833700918	0.257736174891772	1.17993891612131e-85	9.20352354574622e-84	1.88880743813633e-83	1.47326980174634e-81
Promicromonosporaceae	43.1263883972391	0.263915333386175	1.88320834012252e-81	1.41240625509189e-79	7.7401148107807e-82	5.88248725619333e-80
Propionibacteriaceae	41.2051351423697	0.287270157733814	1.53223117199324e-66	1.10320644383513e-64	1.23182579485256e-60	8.62278056396792e-59
Pseudohongiellaceae	38.1592185661343	0.390465814783772	4.29938891137072e-19	1.46179222986604e-17	1.98327793594482e-17	7.33812836299583e-16
Pseudomonadaceae	41.4134809458328	0.289716355713108	4.54801569641484e-65	3.18361098749039e-63	2.26901763837697e-60	1.56562217048011e-58
Pseudonocardiaceae	49.5819929827098	0.138124598413724	2.61097600901818e-188	2.50653696865745e-186	4.65080885379139e-221	4.46477649963973e-219
Reyranellaceae	37.3670411831385	0.411777503073558	5.03039015627822e-13	1.15698973594399e-11	2.55995548194451e-11	5.88789760847237e-10
Rhizobiaceae	46.6572941410141	0.171219523712352	7.48580573841687e-156	6.88694127934352e-154	6.52769742772971e-170	6.00548163351133e-168
Rhizobiales_Incertae_Sedis	45.2731381184646	0.207715178569923	1.17533830273497e-123	9.99037557324725e-122	2.40543002086485e-129	2.04461551773512e-127
Rhodanobacteraceae	44.6809660900958	0.225614332139888	3.03464549488303e-109	2.51875576075291e-107	3.13062488602848e-113	2.62972490426392e-111
Rhodobacteraceae	38.0358242615491	0.373167881192861	5.9234852558308e-25	2.60633351256555e-23	4.82572799169511e-19	1.93029119667804e-17
Rhodocyclaceae	40.1910447976193	0.319872639178631	2.63856949888859e-48	1.53037030935538e-46	3.99463191583674e-43	2.27694019202694e-41
Roseiflexaceae	94.5582519405834	0.00022176837937065	0	0	0	0
Rubrobacteriaceae	39.7034789636441	0.332218307780782	3.49358440905337e-42	1.92147142497935e-40	2.32494761834262e-36	1.25547171390501e-34
Saccharimonadaceae	43.7929742884307	0.22565986633185	3.2931717098836e-109	2.70040080210455e-107	5.30793262602295e-108	4.35250475333882e-106
Salisediminibacteriaceae	39.9669054309801	0.337067699224738	6.76566593785618e-40	3.58580294706378e-38	2.63019439445487e-35	1.36770108511653e-33
Sandaracinaceae	37.8021516405374	0.389468278689492	2.08083054636154e-19	7.28290691226539e-18	1.21523826201439e-15	4.25333391705036e-14
Saprospiraceae	38.4804906553233	0.374195773415115	1.39420497269272e-24	5.85566088530942e-23	6.90132878210748e-21	3.03658466412729e-19
SC-I-84	63.0748658683759	0.0280069009597596	0	0	0	0
Solibacteraceae	50.5535928950234	0.126499887850972	1.9039460413373e-200	1.9039460413373e-198	2.39130071256347e-243	2.39130071256347e-241
Solimonadaceae	40.4909489117875	0.321525361701697	1.84439247513379e-47	1.05130371082626e-45	6.84051260885137e-44	3.96749731313379e-42
Solirubrobacteraceae	46.4541196053142	0.186097399323058	2.84900923642908e-142	2.50712812805759e-140	7.31541976503786e-153	6.43756939323332e-151
Sphingomonadaceae	88.1605686218322	0.000658559331895352	0	0	0	0
Sporichthyaceae	37.5848111733609	0.394704710765126	8.7414059626428e-18	2.70983584841927e-16	7.51626588182242e-14	2.33004242336495e-12
Staphylococcaceae	40.1933336556339	0.343359006747493	4.99499025682023e-37	2.54744503097832e-35	1.10682931265092e-34	5.64482949451969e-33
Steroidobacteraceae	42.7277280976331	0.259624157406642	2.33086544140983e-84	1.79476638988557e-82	1.65262198347562e-82	1.27251892727623e-80
Streptomycetaceae	45.5774348183565	0.200782176230815	1.7545733613317e-129	1.50893309074526e-127	5.78731796331123e-137	4.97709344844766e-135
Streptosporangiaceae	38.4294104173058	0.37523209789514	3.28185621321728e-24	1.34556104741908e-22	4.46494112268732e-20	1.91992468275555e-18
Sutterellaceae	37.7482272075818	0.392329343751107	1.63951275970283e-18	5.41039210701934e-17	8.28209056810083e-15	2.81591079315428e-13
Thermoanaerobaculaceae	36.9590042208837	0.427354412853459	2.1680959172217e-09	3.25214387583255e-08	1.91737382040983e-08	3.25953549469671e-07
Thermomonosporaceae	39.5286918511438	0.36684959044524	2.64390337507172e-27	1.18975651878227e-25	4.24953648010489e-27	1.9972821456493e-25
TRA3-20	38.7626119723217	0.363903359580141	1.94041599433895e-28	8.92591357395917e-27	2.16284191996972e-24	9.73278863986374e-23
Unknown_Family	44.0177968972939	0.237530798821508	3.75029730280721e-100	3.03774081527384e-98	2.85567070151304e-102	2.31309326822556e-100
Xanthobacteraceae	67.2205593628176	0.0157396523548766	0	0	0	0
Xanthomonadaceae	77.8791162436724	0.00261231345737747	0	0	0	0
