Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Oxalobacteraceae	31.0638822572618	0.457837867920487	0.000328021800182888	0.0390345942217637	0.000986520573562334	0.117395948253918
Paenibacillaceae	27.6915108704913	0.56436426678989	0.999999901198023	1	0.999999981934658	1
Pedosphaeraceae	26.6250753306925	0.591349178107835	0.999999999999922	1	1	1
Peptostreptococcaceae	21.6738317148423	0.766780614576675	1	1	1	1
Phaselicystidaceae	24.6125377581292	0.668127414787819	1	1	1	1
Phycisphaeraceae	23.0282944104419	0.724159767674434	1	1	1	1
Planococcaceae	22.0695016195919	0.753286472466149	1	1	1	1
Polyangiaceae	22.7684949287063	0.730741988090279	1	1	1	1
Promicromonosporaceae	21.5620308618046	0.773725422076663	1	1	1	1
Propionibacteriaceae	22.1480221961177	0.752205457019939	1	1	1	1
Pseudohongiellaceae	24.4001485332995	0.673727277173372	1	1	1	1
Pseudomonadaceae	23.182713818094	0.720038080076093	1	1	1	1
Pseudonocardiaceae	22.3709401409656	0.747665529436169	1	1	1	1
Reyranellaceae	25.5644653349704	0.632840945694573	1	1	1	1
Rhizobiaceae	22.7229422006889	0.730066564242842	1	1	1	1
Rhizobiales_Incertae_Sedis	23.3718936018061	0.709129268198077	1	1	1	1
Rhodanobacteraceae	22.7389828040213	0.729103600405423	1	1	1	1
Rhodobacteraceae	24.8675769116523	0.658334190612873	1	1	1	1
Rhodocyclaceae	24.1697382026992	0.679509276326774	1	1	1	1
Roseiflexaceae	30.1777040714797	0.474994982806626	0.0216516632253178	1	0.177313034339477	1
Rubrobacteriaceae	24.2156777102027	0.691595231389585	1	1	1	1
Saccharimonadaceae	21.8101590357631	0.766200475242048	1	1	1	1
Salisediminibacteriaceae	21.8882353341151	0.757876150370766	1	1	1	1
Sandaracinaceae	25.357799759443	0.645706041375402	1	1	1	1
Saprospiraceae	24.3137705432313	0.677778977032216	1	1	1	1
SC-I-84	21.304911155156	0.781171105688232	1	1	1	1
Solibacteraceae	23.0512620042466	0.724045088968752	1	1	1	1
Solimonadaceae	24.0918342553622	0.686182565126543	1	1	1	1
Solirubrobacteraceae	20.3164165604218	0.816304950915828	1	1	1	1
Sphingomonadaceae	28.5118288062456	0.530417683456416	0.993018139956139	1	0.999831445615919	1
Sporichthyaceae	23.7249250164112	0.698099031808163	1	1	1	1
Staphylococcaceae	23.2917849936315	0.71357053836593	1	1	1	1
Steroidobacteraceae	24.033258332341	0.68842891859667	1	1	1	1
Streptomycetaceae	23.6293082861427	0.698925393069696	1	1	1	1
Streptosporangiaceae	27.4487569645425	0.575530262529913	0.999999999482619	1	0.999999999039666	1
Sutterellaceae	26.8464408523952	0.595278610229003	0.999999999999993	1	0.999999999999996	1
Thermoanaerobaculaceae	24.9237487859543	0.660126045389157	1	1	1	1
Thermomonosporaceae	25.4488384618238	0.642973146631903	1	1	1	1
TRA3-20	23.551174545165	0.70688291472795	1	1	1	1
Unknown_Family	23.1187310756572	0.717041255664369	1	1	1	1
Xanthobacteraceae	25.0321387626639	0.653346510141476	1	1	1	1
Xanthomonadaceae	25.5641557233384	0.63483095852847	1	1	1	1
