Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Nitrososphaeraceae	24.2612044819781	0.615128145021342	1	1	1	1
Nitrospiraceae	27.2491201587936	0.512965439548301	0.852634120849453	1	0.990671555755531	1
Nocardiaceae	24.2011557765295	0.617284273333322	1	1	1	1
Nocardioidaceae	27.5329624259489	0.504333337268387	0.636904669153982	1	0.937325130877683	1
NS9_marine_group	26.7289391597864	0.529531453164711	0.991496928979686	1	0.999927285199924	1
Oligoflexales_fa	26.7034575384933	0.527678886132477	0.987352264218089	1	0.999968179850268	1
Oxalobacteraceae	45.940708291713	0.0958806734338346	3.00768897677877e-234	3.57914988236674e-232	1.10994362869785e-302	1.32083291815044e-300
Paenibacillaceae	24.9683374960027	0.600011636515724	1	1	1	1
Pedosphaeraceae	30.3425062766503	0.411578501790168	4.4751278846193e-13	5.05689450961981e-11	5.79621957325229e-10	6.54972811777509e-08
Peptostreptococcaceae	26.451074674021	0.540838267609505	0.999517146577316	1	0.99999828294651	1
Phaselicystidaceae	25.1917824174084	0.583561144830773	0.999999999992757	1	1	1
Phycisphaeraceae	25.0550573769463	0.588063970480352	0.999999999999448	1	1	1
Planococcaceae	24.3207351977829	0.619605673897609	1	1	1	1
Polyangiaceae	23.7158209685192	0.634970090781687	1	1	1	1
Promicromonosporaceae	25.4262310581105	0.578036329539379	0.999999999857275	1	0.999999999999912	1
Propionibacteriaceae	24.6857244987788	0.596643792762087	0.999999999999997	1	1	1
Pseudohongiellaceae	26.7268177124904	0.534045240749392	0.997032537539482	1	0.999880471754155	1
Pseudomonadaceae	24.4086115320195	0.61125183612413	1	1	1	1
Pseudonocardiaceae	25.61168546397	0.569219560814286	0.999999988902378	1	0.999999999998319	1
Reyranellaceae	26.0824111791779	0.563031126836335	0.999999824558819	1	0.999999909365374	1
Rhizobiaceae	22.8735355145928	0.669110616043888	1	1	1	1
Rhizobiales_Incertae_Sedis	26.3019610734427	0.539680518617582	0.999328824878377	1	0.999999881202712	1
Rhodanobacteraceae	23.9164824837627	0.628081779408764	1	1	1	1
Rhodobacteraceae	27.2547994653706	0.516296181367746	0.906075772141379	1	0.988912471754652	1
Rhodocyclaceae	27.4381374803286	0.507438937805353	0.726138407322312	1	0.963653610845667	1
Roseiflexaceae	38.5261748634256	0.22643226114365	1.31526771917188e-108	1.55201590862282e-106	2.54380841198138e-118	3.00169392613803e-116
Rubrobacteriaceae	25.6772490540074	0.572059545231474	0.999999997118075	1	0.999999999966538	1
Saccharimonadaceae	26.9513780379411	0.523569846920792	0.971596288152804	1	0.999035434601579	1
Salisediminibacteriaceae	25.3750146133781	0.572978661328485	0.999999998157509	1	0.999999999999999	1
Sandaracinaceae	25.6158326470498	0.574351432893563	0.999999999064842	1	0.999999999993633	1
Saprospiraceae	28.1868573598046	0.494277869876771	0.321885738225045	1	0.397566484514474	1
SC-I-84	25.4392406689844	0.573454240666755	0.99999999854131	1	0.999999999999958	1
Solibacteraceae	25.7452495032545	0.568224554397338	0.999999982416195	1	0.999999999928237	1
Solimonadaceae	27.0222972083476	0.526485721657917	0.983840189848923	1	0.998154944398324	1
Solirubrobacteraceae	24.3655749327628	0.612097591578535	1	1	1	1
Sphingomonadaceae	37.8020057456916	0.237688482041821	4.91676683194875e-100	5.75261719338004e-98	4.08567967921284e-109	4.78024522467902e-107
Sporichthyaceae	26.900825176582	0.529828268638241	0.99203601729009	1	0.999396003160561	1
Staphylococcaceae	26.0223813123543	0.55475402260857	0.999995176294673	1	0.999999994161221	1
Steroidobacteraceae	23.644650839682	0.640413956398482	1	1	1	1
Streptomycetaceae	24.0493889236789	0.621446435768963	1	1	1	1
Streptosporangiaceae	25.768977946605	0.562113697190878	0.999999741236812	1	0.999999999986353	1
Sutterellaceae	27.2071227326971	0.520675052828095	0.952624124290593	1	0.990796686710348	1
Thermoanaerobaculaceae	28.4578793384109	0.470541907477895	0.00864114847143643	0.941885183386571	0.148591262898586	1
Thermomonosporaceae	27.2058920359378	0.514435182077742	0.878308899163542	1	0.992236159700354	1
TRA3-20	26.636330584882	0.550070746642697	0.999974000035225	1	0.999900230358983	1
Unknown_Family	24.9799229495314	0.591514450360142	0.99999999999993	1	1	1
Xanthobacteraceae	27.7605517093924	0.48762228881832	0.158582489841288	1	0.824399905700696	1
Xanthomonadaceae	30.7522909471166	0.408237641261398	6.04712310514729e-14	6.89372033986791e-12	3.10138220223244e-12	3.53557571054498e-10
