Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T	Decrease	Decrease_ratio	Comparison	Color	Sig
Hyphomicrobiaceae	34.1042455959559	0.478491840104155	0.0410899874790351	1	0.137338058534256	1	38.5541906320331	0.530622356240327	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	sig
Geobacteraceae	33.0763601010189	0.516598056195939	0.910099270067004	1	0.928932397610189	1	39.5820761269701	0.544769171783008	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Nitrososphaeraceae	30.6948795122332	0.583269388711905	0.999999999991481	1	0.999999999999875	1	41.9635567157558	0.577545552784563	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Crocinitomicaceae	33.6485028925937	0.486778219815468	0.142644376126844	1	0.525676779109081	1	39.0099333353953	0.536894755248918	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Microbacteriaceae	31.56672814701	0.563191339733979	0.999999836159361	1	0.999999843527027	1	41.091708080979	0.565546276719205	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rubrobacteriaceae	30.0521496045952	0.604158620887377	1	1	1	1	42.6062866233938	0.586391461683857	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cellvibrionaceae	30.3208905921677	0.593645281898809	0.999999999999981	1	1	1	42.3375456358213	0.582692772288324	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Deinococcaceae	31.3167096172196	0.564128163572309	0.99999989053254	1	0.999999999225825	1	41.3417266107694	0.568987288427824	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Latescibacteraceae	31.4168514966082	0.556931231564976	0.999997896443344	1	0.999999999141042	1	41.2415847313808	0.567609033064959	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Intrasporangiaceae	32.9287241874886	0.529442914458118	0.991330039496463	1	0.957663252021422	1	39.7297120405004	0.546801088807303	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Bdellovibrionaceae	31.2234531214463	0.573022509068893	0.999999998196656	1	0.999999998605401	1	41.4349831065427	0.570270780071942	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Geminicoccaceae	30.0966843273576	0.605496820195595	1	1	1	1	42.5617519006314	0.585778529104044	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Myxococcaceae	30.811658539055	0.58064189719054	0.999999999964148	1	0.999999999999947	1	41.846777688934	0.575938319916856	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Catenulisporaceae	32.3109386569494	0.544230564910677	0.999824536957715	1	0.999327023468516	1	40.3474975710396	0.555303687577812	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
B1-7BS	31.8786980797246	0.551478933690411	0.999984105273546	1	0.999996753453261	1	40.7797381482644	0.561252626196151	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Phaselicystidaceae	30.6217132753207	0.583278664195453	0.999999999991525	1	0.999999999999999	1	42.0367229526683	0.578552541658957	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rhodobacteraceae	32.4272185449815	0.535305863286118	0.997836149428339	1	0.998987813798975	1	40.2312176830075	0.55370332437061	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Solimonadaceae	31.5787747831703	0.5560365690155	0.999997030892893	1	0.999999949680158	1	41.0796614448187	0.565380478543719	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Erwiniaceae	30.5992677055507	0.592740500640008	0.999999999999967	1	0.99999999999998	1	42.0591685224383	0.578861460635682	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rhodocyclaceae	31.9138092007111	0.54211406821022	0.999667278676586	1	0.999995342778739	1	40.7446270272779	0.560769390899477	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Mitochondria	31.0019242253922	0.575194658670638	0.9999999993871	1	0.999999999998932	1	41.6565120025968	0.573319688189906	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Alcaligenaceae	30.3712829750139	0.597047697909306	0.999999999999998	1	1	1	42.2871532529751	0.5819992205762	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Clostridiaceae	30.0381360968335	0.604095378954096	1	1	1	1	42.6203001311555	0.586584329965769	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Sandaracinaceae	29.4015913602018	0.627983121992846	1	1	1	1	43.2568448677872	0.595345112191172	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Acidobacteriae_fa	28.1338499839828	0.669489224417795	1	1	1	1	44.5245862440062	0.612793070639397	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Sporichthyaceae	32.3781060157351	0.533058666590214	0.996225758438438	1	0.999342362259128	1	40.2803302122539	0.55437926142343	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Microtrichaceae	29.9524416937576	0.610804083236503	1	1	1	1	42.7059945342314	0.587763744325955	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Hyphomonadaceae	32.2191877536193	0.542523875937878	0.999705416896638	1	0.999847509682097	1	40.4392484743697	0.556566457712889	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Micropepsaceae	29.9552919477373	0.607342641421611	1	1	1	1	42.7031442802517	0.587724516204243	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
BIrii41	30.4005344073229	0.593424356745216	0.999999999999978	1	1	1	42.2579018206661	0.581596632331426	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Nannocystaceae	32.124789413477	0.546582321602939	0.999916570478984	1	0.999912619438748	1	40.533646814512	0.55786566459158	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Kineosporiaceae	29.7162992201726	0.617791895251121	1	1	1	1	42.9421370078164	0.591013779502104	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Acidobacteriaceae_(Subgroup_1)	30.5501295687691	0.589828842031769	0.999999999999806	1	0.999999999999996	1	42.1083066592199	0.579537750125693	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Glycomycetaceae	29.1120932831865	0.638981315803232	1	1	1	1	43.5463429448025	0.599329481963553	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
TRA3-20	30.3644365252903	0.595976801172421	0.999999999999996	1	1	1	42.2939997026987	0.582093448446754	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
env.OPS_17	32.7472601473564	0.523610321758092	0.971808306626808	1	0.989018536704713	1	39.9111760806326	0.549298583242262	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Burkholderiaceae	30.1032970399409	0.605883860827272	1	1	1	1	42.5551391880481	0.585687518163999	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Staphylococcaceae	29.3567147758144	0.626822843323591	1	1	1	1	43.3017214521746	0.595962749821668	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Thermomonosporaceae	32.9428779022709	0.515425972365805	0.893736154845801	1	0.966214883598861	1	39.7155583257181	0.546606290852419	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Alicyclobacillaceae	29.5713867764178	0.623253468609234	1	1	1	1	43.0870494515712	0.593008213339079	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Oligoflexales_fa	29.9292310915956	0.614838075354028	1	1	1	1	42.7292051363934	0.58808319246394	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Saprospiraceae	29.3513563068423	0.631589598641395	1	1	1	1	43.3070799211467	0.596036498573365	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Pseudohongiellaceae	28.3558942290564	0.664025121382351	1	1	1	1	44.3025419989326	0.609737069759102	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Reyranellaceae	32.5965096227473	0.526789282937664	0.984804905576911	1	0.996192446729101	1	40.0619266052417	0.551373366742089	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Sutterellaceae	32.5379481900778	0.530097257661128	0.992498367272094	1	0.997638903902738	1	40.1204880379112	0.552179349305294	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Enterobacteriaceae	30.1215112124849	0.604387135072964	1	1	1	1	42.5369250155041	0.585436836020403	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
A4b	28.6964316667685	0.653690546258523	1	1	1	1	43.9620045612205	0.605050243901144	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
AKYH767	29.336196193368	0.62892163228273	1	1	1	1	43.322240034621	0.596245147620349	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Hymenobacteraceae	29.080212939443	0.645329962678827	1	1	1	1	43.578223288546	0.599768251986671	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Leptospiraceae	29.3790046471516	0.637111884255457	1	1	1	1	43.2794315808374	0.595655973726635	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Moraxellaceae	30.1634135607446	0.605210966657166	1	1	1	1	42.4950226672444	0.584860132881235	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Herpetosiphonaceae	32.1492645298994	0.540859348253932	0.999520069754052	1	0.999938298605745	1	40.5091716980896	0.557528812910027	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Thermoanaerobaculaceae	31.2009703245083	0.570837711080493	0.999999994819987	1	0.999999999532606	1	41.4574659034807	0.570580211407175	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Entotheonellaceae	30.881366938802	0.583836036434099	0.999999999993788	1	0.999999999993485	1	41.777069289187	0.5749789213478	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cellulomonadaceae	32.6186366813785	0.534659952340879	0.997453033988058	1	0.99343613935566	1	40.0397995466105	0.551068831442682	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Bacteriovoracaceae	31.6257139815303	0.56167774946413	0.99999968933663	1	0.999999543675605	1	41.0327222464587	0.564734453101983	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Gracilibacteraceae	31.925379212649	0.554747276802353	0.999995164098705	1	0.999990036707017	1	40.73305701534	0.560610152515904	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cytophagaceae	28.9764094647468	0.646222095550972	1	1	1	1	43.6820267632422	0.601196901983631	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Streptosporangiaceae	31.0000897577455	0.587142324706009	0.999999999999055	1	0.999999999964304	1	41.6583464702435	0.573344936017163	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Acidothermaceae	31.6057320502624	0.564549776460846	0.999999908866389	1	0.999999713172349	1	41.0527041777266	0.56500946495615	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Frankiaceae	30.5963342466011	0.59527102119701	0.999999999999993	1	0.999999999999893	1	42.0621019813879	0.578901833909618	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
NS9_marine_group	31.1520096719731	0.574891097390891	0.999999999286039	1	0.999999999778817	1	41.5064265560159	0.571254058176758	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
KF-JG30-B3	31.9607136068732	0.555443781294217	0.999996279570248	1	0.99997699461215	1	40.6977226211158	0.560123844303691	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Paenibacillaceae	30.0805992966904	0.60406839572923	1	1	1	1	42.5778369312986	0.585999907811077	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Devosiaceae	32.521436304199	0.542377154652667	0.99969225633301	1	0.995853819001164	1	40.13699992379	0.552406602832015	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
All_PM	33.6733297781764	0.499541285177271	0.500013592969285	1	0.5	1	38.9851064498126	0.536553062159009	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere	Others	non-sig
Comamonadaceae	127.932619512242	8.43225777074715e-07	0	0	0	0	2.11632472343301	0.0162732941499148	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Oxalobacteraceae	128.875941473985	8.43225777074715e-07	0	0	0	0	1.17300276169001	0.00901970230196022	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Roseiflexaceae	126.581632399704	2.52967733122414e-06	0	0	0	0	3.467311835971	0.026661591574996	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Sphingomonadaceae	119.041261007952	1.68645155414943e-06	0	0	0	0	11.007683227723	0.0846426189187269	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Gemmatimonadaceae	111.180442429819	5.902580439523e-05	0	0	0	0	18.868501805856	0.14508769691865	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Pedosphaeraceae	105.539726696662	0.000275734829103432	0	0	0	0	24.509217539013	0.188461487965618	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Xanthomonadaceae	103.83300768773	0.000483168370263812	0	0	0	0	26.215936547945	0.201585154743251	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Flavobacteriaceae	100.733314712076	0.000883700614374301	0	0	0	0	29.315629523599	0.225419973194655	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Nitrosomonadaceae	95.5203830436234	0.00233489217671989	0	0	0	0	34.5285611920516	0.265504356032902	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Nocardioidaceae	87.1869027350174	0.00839599906233294	0	0	0	0	42.8620415006576	0.329583925133471	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Fibrobacteraceae	86.5957577558139	0.00767419779715698	0	0	0	0	43.4531864798611	0.33412948282852	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Methylophilaceae	89.8399235224079	0.00521197852809881	0	0	0	0	40.2090207132671	0.309183753467465	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Xanthobacteraceae	85.2474120748141	0.00874256485671064	0	0	0	0	44.8015321608609	0.344497469196455	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Gaiellaceae	81.9738444994438	0.0121879853818379	0	0	0	0	48.0750997362312	0.369669281198542	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
SC-I-84	76.0574861217824	0.0282404745000093	0	0	0	0	53.9914581138926	0.415162602289559	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Nitrospiraceae	75.9885940180072	0.0247646978469073	0	0	0	0	54.0603502176678	0.415692342105442	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Bacillaceae	69.6003700310446	0.0598707166238589	2.11976003236352e-277	2.18335283333443e-275	0	0	60.4485742046304	0.464814032592878	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Microscillaceae	69.7528869165236	0.0504156259855201	2.43661060447273e-289	2.53407502865164e-287	0	0	60.2960573191514	0.463641267320731	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Mycobacteriaceae	64.2613322355746	0.0927388141884542	7.23703940472535e-238	7.3094097987726e-236	6.11954917975303e-304	6.18074467155056e-302	65.7876120001004	0.505868097482437	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Solibacteraceae	66.8685405984597	0.0716708181482425	7.43961211664393e-263	7.58840435897681e-261	0	0	63.1804036372153	0.485820196454034	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Pseudonocardiaceae	61.5617790594182	0.115586016618294	3.43724591436396e-212	3.26538361864576e-210	2.05741107731569e-254	1.93396641267675e-252	68.4871651762568	0.526626075888353	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Caulobacteraceae	63.7106489683561	0.109239056194252	3.56127290015101e-219	3.49004744214799e-217	8.34161143028871e-273	8.17477920168294e-271	66.3382952673189	0.510102528376551	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Haliangiaceae	63.4036835809301	0.0949059044355362	2.2830988518532e-235	2.2830988518532e-233	1.06836631394254e-293	1.06836631394254e-291	66.6452606547449	0.512462911916995	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Bryobacteraceae	62.9837772017294	0.104703344739367	3.09230584989534e-224	3.06138279139639e-222	9.5029409590658e-277	9.40791154947514e-275	67.0651670339456	0.515691745350965	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Micrococcaceae	60.6675998666577	0.130085283855093	1.15859998657546e-196	1.05432598778367e-194	8.4716277003472e-229	7.62446493031248e-227	69.3813443690173	0.533501788705676	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Chitinophagaceae	58.8613404232656	0.142536355679379	8.37177503832621e-184	7.36716203372707e-182	6.79928548249882e-208	5.98337122459896e-206	71.1876038124094	0.547390862961587	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Chloroflexaceae	62.7603849355032	0.113633948944366	2.51294914139864e-214	2.43756066715668e-212	5.91059657168057e-258	5.73327867453015e-256	67.2885593001718	0.517409500674079	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Rhizobiaceae	60.7713168662194	0.122390848639287	7.90489645935047e-205	7.27250474260243e-203	1.11383510486354e-242	1.02472829647446e-240	69.2776273694556	0.532704265894774	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Micromonosporaceae	62.2944872334191	0.115338951465611	1.84696763943433e-212	1.77308893385696e-210	3.73863145651051e-256	3.58908619825009e-254	67.7544570022559	0.520991980369107	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Methyloligellaceae	62.3680607986711	0.119206828105052	2.94885514867812e-208	2.74243528827065e-206	4.6058155516799e-252	4.28340846306231e-250	67.6808834370039	0.520426242864013	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Solirubrobacteraceae	61.7497144826417	0.116096168213424	1.23782249456115e-211	1.16355314488748e-209	9.96356173273378e-256	9.46538364609709e-254	68.2992297530333	0.525180962863191	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Planococcaceae	59.1522382828667	0.142383731813728	5.85940704727497e-184	5.21487227207472e-182	3.24998155147776e-209	2.89248358081521e-207	70.8967059528083	0.545154029273234	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Ilumatobacteraceae	54.8392606130294	0.200790608488585	1.78377492069162e-129	1.48053318417404e-127	2.09150715067512e-132	1.69412079204685e-130	75.2096836226456	0.57831829442883	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Beijerinckiaceae	55.9095100451277	0.18447418970219	1.00809818169046e-143	8.770454180707e-142	1.07297362538637e-150	9.33487054086142e-149	74.1394341905473	0.570088704881692	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Rhizobiales_Incertae_Sedis	61.463999830392	0.130793593507836	6.41541803748687e-196	5.77387623373818e-194	3.7694701364334e-231	3.43021782415439e-229	68.584944405283	0.527377940731247	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Saccharimonadaceae	55.2583819703751	0.203621317422225	4.43031558995384e-127	3.54425247196307e-125	6.91395093517392e-132	5.53116074813914e-130	74.7905622652999	0.575095497351861	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Phycisphaeraceae	53.3861962964109	0.228780644932803	8.6523351668708e-107	6.57577472682181e-105	1.83618813223278e-105	1.39550298049691e-103	76.6627479392641	0.589491505600658	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Unknown_Family	55.5090382988625	0.202439958108543	4.46305120754647e-128	3.61507147811264e-126	6.3278489829907e-134	5.18883616605237e-132	74.5399059368125	0.57316809740286	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
A21b	54.2452166954124	0.227829486256263	1.59450914759993e-107	1.22777204365195e-105	1.27002011376766e-106	9.77915487601098e-105	75.8037275402626	0.582886143257656	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Iamiaceae	55.9294149590007	0.19166606235486	2.37964560199693e-137	2.02269876169739e-135	6.30401603663303e-145	5.35841363113808e-143	74.1195292766743	0.569935647784689	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Rhodanobacteraceae	56.2483203339002	0.201535176849742	7.64762852910055e-129	6.27105539386245e-127	3.66412072100342e-136	3.04122019843284e-134	73.8006239017748	0.567483452753243	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Propionibacteriaceae	52.1301169279636	0.255483075615428	3.25414262438021e-87	2.37552411579755e-85	6.97842075346136e-82	5.09424715002679e-80	77.9188273077114	0.599150018215501	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Promicromonosporaceae	54.0622424025363	0.233126630587846	1.82230538960948e-103	1.36672904220711e-101	1.44576991931437e-103	1.08432743948578e-101	75.9867018331387	0.584293108104249	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Streptomycetaceae	54.2586821050804	0.223105735453091	3.28775234230102e-111	2.5644468269948e-109	1.35595739316028e-112	1.05764676666502e-110	75.7902621305946	0.582782602165899	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
67-14	51.9671242407068	0.252391809916672	2.23629045956568e-89	1.6548549400786e-87	1.01271207863566e-84	7.49406938190388e-83	78.0818199949682	0.600403336250605	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Pseudomonadaceae	56.8278074581284	0.190568182393108	2.5888680144238e-138	2.22642649240447e-136	3.58835806732336e-148	3.08598793789809e-146	73.2211367775466	0.563027537115988	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Nakamurellaceae	51.9149679093922	0.267133082951493	2.63531176997261e-79	1.89742447438028e-77	9.24296050660974e-76	6.65493156475901e-74	78.1339763262828	0.600804387805627	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Polyangiaceae	54.522581649057	0.214056236413525	1.90356254522742e-118	1.50381441072966e-116	2.03988265893476e-120	1.61150730055846e-118	75.526362586618	0.580753369667876	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Peptostreptococcaceae	55.9137825446626	0.196108175748489	1.73649528873091e-133	1.45865604253396e-131	7.13824529991274e-140	5.9961260519267e-138	74.1351616910124	0.57005585186962	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Geodermatophilaceae	51.5260992128621	0.267755383574974	6.79935643211931e-79	4.82754306680471e-77	2.06949774777627e-73	1.42795344596563e-71	78.5228450228129	0.603794559689109	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Salisediminibacteriaceae	48.4336436453215	0.3167510173519	6.38684755245469e-50	3.83210853147281e-48	1.22739581119264e-40	7.11889570491731e-39	81.6153005903535	0.627573726722841	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Steroidobacteraceae	52.1264380716542	0.273039879519901	1.92257242109594e-75	1.3265749705562e-73	2.01037846194658e-73	1.40726492336261e-71	77.9225061640208	0.599178306459831	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Dongiaceae	49.8915711652376	0.302847067513715	1.87434039275082e-57	1.18083444743302e-55	3.1778392059219e-51	2.03381709179002e-49	80.1573730704374	0.616363120373942	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Nocardiaceae	51.5968844506922	0.274819929135306	2.68341498216557e-74	1.82472218787259e-72	3.8790554701417e-69	2.63775771969636e-67	78.4520597849828	0.603250262784231	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Hyphomicrobiaceae	49.8141067323452	0.29315756010935	5.01918133487751e-63	3.26246786767038e-61	6.27425027039669e-55	4.07826267575785e-53	80.2348375033298	0.616958776365981	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Geobacteraceae	49.7659917623677	0.306823720278399	3.04053503007851e-55	1.88513171864868e-53	1.32618576189851e-49	8.22235172377076e-48	80.2829524733073	0.617328752225919	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Nitrososphaeraceae	50.6354417401495	0.286574496467727	5.80068301724385e-67	3.82845079138094e-65	4.6998344212302e-61	3.10189071801193e-59	79.4135024955255	0.610643192547662	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Crocinitomicaceae	50.6509435347751	0.278760323191576	8.53111439063831e-72	5.71584664172767e-70	2.40675052606699e-65	1.61252285246488e-63	79.3980007008999	0.610523992851604	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Microbacteriaceae	47.5315793125879	0.357587598509851	5.94156029450633e-31	2.79253333841798e-29	2.438845852129e-26	1.14625755050063e-24	82.5173649230871	0.634510071635406	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Rubrobacteriaceae	46.9734628801015	0.360818839687602	1.18611585902135e-29	5.45613295149821e-28	2.3142493797627e-23	1.01826972709559e-21	83.0754813555735	0.638801659204737	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
Cellvibrionaceae	49.5161006455698	0.300668172105754	1.10392033773442e-58	7.06509016150029e-57	1.68650244462261e-50	1.06249654011224e-48	80.5328435901052	0.619250268146456	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root	Others	sig
