Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T	Decrease	Decrease_ratio	Comparison	Color	Sig
Cluster_46	44.7567418208879	0.512113781513455	0.836202936614776	1	0.729755725928631	1	26.1159170186214	0.368490719076319	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_90	46.6498207263418	0.476840804032643	0.0306307743747656	1	0.0557855377576202	1	24.2228381131675	0.341779728738835	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	sig
Cluster_63	45.148380018564	0.509232479033191	0.772202484969747	1	0.563590087947469	1	25.7242788209453	0.362964777139204	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_33	41.014726708031	0.545228101004956	0.999871456357926	1	0.999999995632104	1	29.8579321314783	0.421289854513451	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_107	45.0380258638988	0.503313034078127	0.605550958670507	1	0.616507446234103	1	25.8346329756105	0.364521853682855	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_7	42.8563116903019	0.530596447321156	0.993294080465603	1	0.998606483064992	1	28.0163471492074	0.395305433829571	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_42	46.0754190693541	0.474516030565248	0.0197241960997012	1	0.16622073217474	1	24.7972397701552	0.349884429005386	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	sig
Cluster_71	41.4507626397214	0.555525574194593	0.999996393112865	1	0.999998970266159	1	29.4218961997879	0.415137468828616	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_80	43.0134249325411	0.537106150320173	0.998644425587037	1	0.996605367489938	1	27.8592339069682	0.393088595279814	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_92	40.8889258017762	0.550996608545925	0.99998116089733	1	0.999999996967376	1	29.9837330377331	0.423064881841545	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_72	46.631087396255	0.471148186811612	0.00985955479379681	1	0.0540877383515736	1	24.2415714432543	0.342044052532997	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	sig
Cluster_28	42.6965401251213	0.537139879351256	0.998656502889607	1	0.999221909493886	1	28.176118714388	0.397559780820311	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_122	44.0608492139183	0.51578181364373	0.898916541294084	1	0.929716885293116	1	26.811809625591	0.378309633991666	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_82	46.2139825677663	0.485902108233088	0.127285563145393	1	0.141433753155184	1	24.658676271743	0.3479293238819	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_69	42.6367357152302	0.539468025721759	0.999287640557727	1	0.999313155017584	1	28.2359231242791	0.398403609891639	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_59	41.5802826295661	0.543539962999253	0.999783140566341	1	0.99999918279685	1	29.2923762099432	0.413309965924597	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_89	43.3734094528618	0.519166521912908	0.939301485772982	1	0.991098851748463	1	27.4992493866475	0.388009280827454	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_116	41.9363131568716	0.541770032093173	0.999631767892417	1	0.999985821712235	1	28.9363456826377	0.408286441576347	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_77	38.8132581125412	0.587168464705099	0.999999999999069	1	1	1	32.0594007269681	0.452352165869301	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_94	40.5596537159806	0.559597511472087	0.999999268973932	1	0.999999999770629	1	30.3130051235287	0.427710849569963	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_114	42.4038246635911	0.522045294715841	0.962591405127446	1	0.99993035958995	1	28.4688341759182	0.401689941397369	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_86	46.6349632726321	0.460559800728884	0.000717921866152673	0.0954836081983055	0.0474956097574622	1	24.2376955668772	0.341989364640084	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	sig
Cluster_38	43.1148412412408	0.514770785937018	0.88370161140993	1	0.997254670375388	1	27.7578175982685	0.39165763007602	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_134	39.4064830675976	0.575239349636823	0.999999999400749	1	0.999999999999998	1	31.4661757719117	0.443981872377141	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_13	40.4887779918803	0.553157796212567	0.999991301886201	1	0.999999999949713	1	30.383880847629	0.428710892820222	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_111	44.1440972460664	0.500623987075035	0.520109065218445	1	0.925525461570339	1	26.7285615934429	0.377135019782023	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_43	39.3987531095274	0.577611343747734	0.999999999821936	1	0.999999999999998	1	31.4739057299819	0.444090940644041	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_78	41.9623041713551	0.531286206006803	0.994270564224472	1	0.999993634695199	1	28.9103546681542	0.40791971320875	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_118	45.1545266446463	0.485802607591393	0.125616904989934	1	0.56691126704265	1	25.718132194863	0.362878049391396	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_37	42.9867680418416	0.530407564747091	0.993002225160829	1	0.997591818901667	1	27.8858907976677	0.393464719036648	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_65	41.3170501797731	0.54914151183636	0.999964267581522	1	0.999999865768861	1	29.5556086597362	0.41702412670399	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_50	43.7129351713919	0.516717794256283	0.911659199696108	1	0.974713155630005	1	27.1597236681174	0.383218636253233	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_55	42.6826729638612	0.5232274972553	0.969749363427012	1	0.999625194435957	1	28.1899858756481	0.397755443879764	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_84	43.2953844457034	0.527736225485319	0.987502958551978	1	0.991702652899274	1	27.5772743938059	0.389110199128474	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_3	40.0483463374357	0.562766353942333	0.99999980362936	1	0.999999999999131	1	30.8243125020736	0.434925301333411	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_99	45.0899007207703	0.497845558139574	0.430889299701567	1	0.59470137936105	1	25.782758118739	0.363789909125942	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_57	43.5636313822921	0.505809825604045	0.680650715380062	1	0.986913592422739	1	27.3090274572172	0.385325284875488	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_76	44.8409500209726	0.501241228343854	0.539950680498069	1	0.705648929360077	1	26.0317088185367	0.367302557076141	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_106	43.6443052325015	0.51889500321269	0.936618701706597	1	0.978120130475299	1	27.2283536070078	0.38418699189297	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_68	42.3463092083794	0.526640875200899	0.984339630597396	1	0.999936768772195	1	28.5263496311299	0.402501473745011	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_74	45.6514402137367	0.492328331880174	0.267634358335836	1	0.333846112556071	1	25.2212186257726	0.355866691595216	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_126	42.4708825058638	0.523402888216932	0.970707639254655	1	0.999884254431429	1	28.4017763336455	0.400743767747745	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
All_PM	45.2893905447991	0.499541285177271	0.500013592969285	1	0.5	1	25.5832682947102	0.360975144909455	arabidopsis_thaliana_root_vs_CAS	arabidopsis_thaliana_root_vs_CAS	non-sig
Cluster_56	67.4679286507411	0.0216734321481514	0	0	0	0	0.6325802188788	0.00928892058780193	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_20	68.7257986812748	0.0171149535972855	0	0	0	0	-0.625289811654895	-0.00918186694980543	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_67	72.0965180455036	0.0110074692939333	0	0	0	0	-3.9960091758837	-0.0586781103726282	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_24	73.029023933078	0.00955965063469604	0	0	0	0	-4.92851506345809	-0.0723711928921685	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_85	72.4704046196366	0.00860174615193917	0	0	0	0	-4.3698957500167	-0.0641683274112234	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_101	70.0429597472572	0.0163973684609949	0	0	0	0	-1.9424508776373	-0.0285232946108548	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_36	70.526491101988	0.014468067883048	0	0	0	0	-2.4259822323681	-0.0356235551339668	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_19	66.5844682330056	0.0205080941242341	0	0	0	0	1.51604063661431	0.0222618106939084	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_26	73.3977246330627	0.00829481196908397	0	0	0	0	-5.29721576344279	-0.0777852596312378	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_35	65.905328402565	0.0229500759746425	0	0	0	0	2.1951804670549	0.0322344209095063	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_73	67.085789975204	0.018012145824093	0	0	0	0	1.01471889441591	0.0149003129530003	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_30	75.4650832809883	0.00728715716547969	0	0	0	0	-7.36457441136839	-0.108142722185352	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_61	72.6499344494064	0.0117764912026255	0	0	0	0	-4.5494255797865	-0.0668045754033423	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_21	68.6516133370532	0.016093807181248	0	0	0	0	-0.551104467433305	-0.00809251614387211	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_95	67.784104541751	0.0265228235921081	0	0	0	0	0.316404327868895	0.00464613749766039	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_25	77.2868696375692	0.00987586030109906	0	0	0	0	-9.1863607679493	-0.134894157480333	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_121	74.5490152639957	0.0147556078730304	0	0	0	0	-6.4485063943758	-0.094691016284792	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_62	71.9800166704074	0.0177777290580662	0	0	0	0	-3.87950780078749	-0.0569673834334323	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_14	76.6299150579427	0.00899721904138721	0	0	0	0	-8.5294061883228	-0.125247319438575	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_1	67.1737262017876	0.0268685461607087	0	0	0	0	0.926782667832299	0.0136090417416212	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_10	65.4491522724031	0.036465298729596	2.03317114163951e-307	2.31781510146904e-305	0	0	2.6513565972168	0.0389329924434616	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_58	66.4649295896564	0.0319557272738005	0	0	0	0	1.63557927996349	0.0240171374210265	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_11	61.224631884834	0.0524031091420852	8.27047803105638e-287	8.76670671291976e-285	0	0	6.8758769847859	0.100966602143164	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_60	61.8229060935514	0.0433325294580925	1.89033592316092e-298	2.07936951547701e-296	0	0	6.2776027760685	0.0921814371179975	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_9	58.6474211777122	0.0636896861682303	1.19368065369897e-272	1.24142787984693e-270	0	0	9.4530876919077	0.138810823132113	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_51	65.7468098282711	0.039489106366186	1.87772428309169e-303	2.10305119706269e-301	0	0	2.3536990413488	0.0345621358844031	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_23	61.2698490180872	0.0507917046820954	7.35396365650634e-289	7.86874111246178e-287	0	0	6.8306598515327	0.100302625705928	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_117	64.1602522294685	0.0414656275876491	7.10655886235634e-301	7.88828033721554e-299	0	0	3.9402566401514	0.0578594302091798	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_108	62.8465476527577	0.0466312286980088	3.44351679481098e-294	3.71899813839586e-292	0	0	5.2539612168622	0.077150102166212	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_131	63.7618733622753	0.0458259480809025	3.16068071232582e-295	3.44514197643514e-293	0	0	4.3386355073446	0.0637092964408096	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_17	60.0382821809192	0.0569767657569385	4.99840615780008e-281	5.24832646569008e-279	0	0	8.0622266887007	0.118387172467918	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_119	66.5817574897715	0.039308656049892	1.09072238992551e-303	1.23251630061583e-301	0	0	1.5187513798484	0.0223016157303036	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_2	58.3171033785431	0.0649030880614408	3.78133056286535e-271	3.89477047975131e-269	0	0	9.7834054910768	0.143661268520142	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_22	53.9782910237865	0.0879029143569307	1.71828535740426e-243	1.75265106455235e-241	2.3419270857568e-311	2.38876562747194e-309	14.1222178458334	0.207373161819844	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_4	54.0880423290424	0.0908052974816219	4.15629909328894e-240	4.19786208422183e-238	6.82650567691231e-311	6.89477073368144e-309	14.0124665405775	0.205761554108277	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_41	51.6955716430267	0.112604370270557	1.85878975162273e-215	1.85878975162273e-213	8.29432456354596e-261	8.29432456354596e-259	16.4049372265932	0.240893019727662	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_70	50.3521743766285	0.136824344265474	1.1974242266509e-189	1.18544998438439e-187	6.46299698568704e-210	6.39836701583017e-208	17.7483344929914	0.260619704427922	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_6	41.2181317635705	0.243382785714406	7.79534660755538e-96	7.17171887895095e-94	2.90561317103441e-88	2.67316411735166e-86	26.8823771060494	0.394745612804691	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_34	43.5489073991833	0.215209769276563	1.64057913516085e-117	1.55855017840281e-115	1.18817990972414e-117	1.12877091423793e-115	24.5516014704366	0.360520088292457	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_5	43.502424920836	0.230944362276777	3.96703917094905e-105	3.68934642898262e-103	1.19284721231761e-102	1.10934790745538e-100	24.5980839487839	0.361202645282395	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_15	46.400056282062	0.182167123976113	8.47397478785384e-146	8.21975554421822e-144	8.02993827481916e-153	7.78904012657458e-151	21.7004525875579	0.318653310346094	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_44	42.7125006346102	0.217710776931366	1.69899382598402e-115	1.59705419642498e-113	2.1442633127487e-112	2.01560751398378e-110	25.3880082350097	0.372802034175922	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_132	47.2856984949421	0.170278483745137	9.86689843541589e-157	9.66956046670757e-155	7.4486745163923e-165	7.29970102606445e-163	20.8148103746778	0.305648382371537	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_31	44.9689026517556	0.201833678774827	1.36940977722888e-128	1.31463338613972e-126	7.58355013253646e-128	7.280208127235e-126	23.1316062178643	0.339668625122175	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_29	38.8484466391268	0.282136599202983	1.09687825476501e-69	9.54284081645559e-68	3.97790214624511e-59	3.46077486723325e-57	29.2520622304931	0.42954249118016	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_49	40.4771537414748	0.269084307399644	5.10328127648906e-78	4.54192033607526e-76	3.44888235857333e-71	3.06950529913026e-69	27.6233551281451	0.405626266039079	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_123	40.1778745409512	0.271204177003209	1.24136584301606e-76	1.09240194185413e-74	3.59053414594095e-68	3.15967004842804e-66	27.9226343286687	0.410020935117053	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_120	42.3876183322393	0.253104335698301	7.08710157770251e-89	6.44926243570928e-87	2.55546302920562e-85	2.32547135657711e-83	25.7128905373806	0.37757266376098	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_93	41.047255186128	0.256253783975675	1.11552188890256e-86	1.0039697000123e-84	2.48841418434603e-80	2.23957276591143e-78	27.0532536834919	0.397254794898611	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_53	37.7404402774443	0.307386995097485	6.19995576755187e-55	5.33196196009461e-53	2.20401899616106e-44	1.8734161467369e-42	30.3600685921756	0.44581265391571	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_16	36.574429732765	0.333569998701432	1.53962837599074e-41	1.29328783583222e-39	7.38377161742509e-32	6.20236815863707e-30	31.5260791368549	0.462934560404128	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_47	36.3386049968669	0.339100716573265	5.8799737337675e-39	4.82157846168935e-37	2.20916051169492e-29	1.81151161958983e-27	31.761903872753	0.466397452823179	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_88	36.6476771773144	0.338441314015593	2.924624072862e-39	2.42743798047546e-37	1.26723972085555e-31	1.05180896831011e-29	31.4528316923055	0.461858981884008	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_18	32.326806960324	0.421956081428627	1.4216135283555e-10	7.81887440595525e-09	4.60415034738753e-05	0.00124312059379463	35.7737019092959	0.525307409637504	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_113	35.5045840888862	0.358182915908466	1.03671821448624e-30	8.39741753733854e-29	1.40993406225037e-22	1.11384790917779e-20	32.5959247807337	0.478644364363553	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_112	38.3890935131926	0.320838132693381	8.23454113692115e-48	6.99935996638298e-46	7.03777781308564e-45	6.05248891925365e-43	29.7114153564273	0.436287714285814	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_12	30.4286610166011	0.499231821317085	0.475249516625324	1	0.488971209182075	1	37.6718478530188	0.553180122708664	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_102	30.6580366378253	0.461718392946585	0.000988333700683631	0.0199820181688094	0.306531956522453	1	37.4424722317946	0.549811930237983	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_45	31.012825578287	0.481572987093586	0.0682208911210099	0.613988020089089	0.131098973384317	1	37.0876832913329	0.544602146253241	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_105	31.7975953393552	0.459969542684932	0.000608110198716392	0.0133784243717606	0.00500082661739499	0.0850140524957148	36.3029135302647	0.533078447325078	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_40	32.9464533254648	0.415752469386688	4.93323307785293e-12	2.91060751593323e-10	2.95851412874353e-07	1.30174621664715e-05	35.1540555441551	0.516208412061331	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_129	30.2236902827167	0.48709189980454	0.148436176925103	1	0.646119112432457	1	37.8768185869032	0.556189949467475	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_96	31.4193561653921	0.47269381966099	0.0136661072577758	0.204991608866637	0.0314465672133788	0.440251940987303	36.6811527042278	0.538632578714717	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_83	32.6979142831186	0.440744838193406	8.39380842605704e-07	3.27358528616225e-05	1.50870395771886e-05	0.000497872306047224	35.4025945865013	0.519858003620508	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_115	32.6467340075401	0.447146608292957	9.71553544275896e-06	0.000310897134168287	2.71873343932142e-05	0.000815620031796426	35.4537748620798	0.520609543901602	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_75	30.7941845840678	0.478188278824408	0.0389749385191359	0.438461189550792	0.232969951202597	1	37.3063242855521	0.547812709549292	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_48	29.7370806133842	0.504844332089294	0.652283622384881	1	0.905116291038921	1	38.3634282562357	0.563335412510403	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_64	34.1427950074938	0.419729122151373	4.37622200236263e-11	2.4944465413467e-09	3.89689234249843e-11	2.26019755864909e-09	33.9577138621261	0.498641117750515	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_125	33.8381689839932	0.414134319120482	1.97152858871703e-12	1.18291715323022e-10	2.5951549857361e-10	1.42733524215486e-08	34.2623398856267	0.503114300529278	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_98	36.7818937903369	0.372731933466113	4.11163770370199e-25	3.28931016296159e-23	9.45753645501598e-26	7.66060452856294e-24	31.318615079283	0.459888121236264	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_124	36.6432130277436	0.377246564276571	1.69901573110427e-23	1.34222242757237e-21	9.65767323062238e-25	7.7261385844979e-23	31.4572958418763	0.461924534251309	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_32	32.2828463841173	0.43469300679134	6.53849670454488e-08	2.74616861590885e-06	0.000131411044907917	0.00328527612269792	35.8176624855026	0.525952934567294	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_127	33.5584349018457	0.430635404352057	1.03720921524515e-08	4.97273062063147e-07	1.82678151668189e-08	8.76855128007307e-07	34.5420739677742	0.507221965608302	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_104	32.2713917119627	0.450548181077676	3.21520503667625e-05	0.00090025741026935	0.000296931917017112	0.00682943409139358	35.8291171576572	0.52612113701313	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_52	34.3390807511755	0.403264295628212	2.69061004754354e-15	1.91033313375591e-13	7.04374076461774e-13	4.43755668170918e-11	33.7614281184444	0.495758822934517	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_130	35.6177086278881	0.386748875558426	2.78532802899612e-20	2.17255586261697e-18	2.3308410733977e-19	1.79474762651623e-17	32.4828002417318	0.476983223486933	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_66	31.8790895685137	0.457713913731257	0.000316185323602105	0.00742112172298754	0.00312938872089055	0.0594583856969204	36.2214193011062	0.53188177155112	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_54	32.9891280077517	0.441857052993367	1.30844967417142e-06	4.9721087618514e-05	2.12917680146234e-06	7.87795416541066e-05	35.1113808618682	0.51558176942686	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_110	33.6229424097468	0.427462345752925	2.28514808392138e-09	1.14257404196069e-07	6.27786026194024e-09	3.26448733620892e-07	34.4775664598731	0.506274725874387	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_8	35.2513615887945	0.407547039349974	3.9625903699606e-14	2.57568374047439e-12	4.61587481287215e-16	3.36958861339667e-14	32.8491472808254	0.482362728650323	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_133	34.3633754490424	0.402238933083289	1.38860804520248e-15	9.99797792545786e-14	6.32031299676529e-13	4.04500031792979e-11	33.7371334205775	0.49540207526449	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_39	34.4155935065966	0.409994080555045	1.74757299424199e-13	1.08349525643003e-11	1.13248518216883e-12	7.02140812944675e-11	33.6849153630233	0.49463529600805	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
