Cluster	Decrease	P_value	Comparison
Cluster_81	1.64598484978205	9.17541669658297e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_82	1.04841372422524	0.00286769095743985	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_83	3.31357446850929	3.35814919826617e-15	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_84	1.08330822249829	0.00344925397709043	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_85	8.27119280454774	2.33146767524129e-94	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_86	-1.15555705028297	0.998228402755983	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_87	-0.65839450803486	0.956963031925873	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_88	0.823920670051677	0.0224886901922005	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_89	0.86221897996748	0.0232066761097042	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_9	-0.150817258022016	0.646682713183825	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_90	0.81710474940283	0.0158106365141448	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_91	1.13145889240269	0.00138352641946648	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_92	0.800338429664691	0.0226389897300022	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_93	3.60125238554519	6.79215620741019e-17	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_94	1.0275970163394	0.00639789618585684	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_95	2.38722516160263	2.60251160428905e-09	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_96	0.997626420010221	0.00395762169967823	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_97	1.06653612080405	0.00190910828014413	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_98	2.31706938273761	3.76200050437982e-09	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_99	-0.374776739084069	0.839942261846291	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_root
Cluster_1	0.862712193622258	0.0231214967961619	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_10	2.90422111913668	9.76130641678286e-13	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_100	0.932909191936275	0.00871577429150901	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_101	0.270071784043566	0.263611443277239	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_102	2.69680457364551	2.35794279240473e-10	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_103	1.19570981136353	0.00327032396178258	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_104	1.77356502073218	9.24620797099345e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_105	1.9852104336512	9.70694221806605e-07	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_106	1.03836077508586	0.00873874637083628	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_107	1.75632327914464	1.70089904889629e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_108	2.17494711419327	3.63249175627816e-07	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_109	-1.66986252363205	0.999725593984374	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_11	2.4531749752767	1.11714122944769e-08	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_110	1.83897212232441	1.10966564254143e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_111	-0.146800785370814	0.627963994339152	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_112	0.417942479679994	0.151579755882661	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_113	1.53965154535805	0.000246273586190593	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_114	-0.845753051395121	0.978618772375459	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_115	1.98963060256337	1.91595280730089e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_116	-0.581638966459579	0.914390847568035	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_117	2.1204782569114	1.03144523768702e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_118	0.438668639223181	0.149274530995411	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_119	1.66256115934604	6.01151991565869e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_12	1.84834887238419	1.55533607295778e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_120	-1.38329059077091	0.999585672840712	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_121	2.12531241547937	6.03549513923554e-08	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_122	1.61833946928473	3.3507425030603e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_123	-0.876084855081544	0.983577661825639	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_124	2.23785156457929	1.19071098853896e-08	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_125	2.25983425429028	4.95101458155667e-08	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_126	3.51018605743018	1.51508956769841e-17	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_127	-0.667019983936569	0.942643069341852	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_128	2.02611722830284	2.09984873655202e-07	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_129	2.70835022526282	1.19304992763074e-10	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_13	2.82137096529465	6.40490409686873e-13	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_130	-2.42472561050859	0.999999988164922	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_131	2.68248444924319	2.55013312349267e-11	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_132	3.00483919772755	2.13396895983879e-12	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_133	-1.47461842543309	0.998923409155824	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_134	0.416452817326729	0.167368581976861	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_14	1.85671462613898	6.22180312220276e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_15	3.50890127620195	4.0283185401012e-17	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_16	-1.10418670438968	0.995442137163249	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_17	-0.615130409146389	0.923823677174047	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_18	1.64016293775127	2.23330986477835e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_19	2.95959307386497	1.69350428451117e-11	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_2	-0.0311408628116396	0.530570653065717	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_20	2.05290315989085	2.19361518558667e-07	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_21	3.50749260289197	2.53620145123005e-16	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_22	3.13310148354529	3.04096983805125e-15	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_23	3.77261365658285	1.99099935384908e-21	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_24	1.46766354780782	0.000127019788499238	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_25	1.66734822046803	0.000182274976980223	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_26	5.51822943767772	1.03414618117767e-35	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_27	1.48177471708912	0.000370845865124269	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_28	-2.01981863375259	0.999998239546047	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_29	1.22707513909674	0.00152674602606386	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_3	-0.888066975503179	0.982467044553789	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_30	4.89464042562221	1.25228934862824e-32	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_31	-1.03602780496665	0.990439886052726	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_32	-0.33548026013591	0.772263974629372	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_33	2.34758473005355	3.23072231750622e-08	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_34	0.661787203982229	0.0875951660319074	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_35	1.68102851253479	5.13247274489054e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_36	0.607820313320119	0.0646632111336351	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_37	-0.164874712275875	0.661187102366866	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_38	-1.25450655464573	0.99521778046651	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_39	-1.50176238663447	0.999934681651831	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_4	1.96495794914965	1.04063176216098e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_40	-0.108286642911153	0.603698842165337	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_41	3.59503648843739	5.17033067275615e-19	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_42	2.39442101785761	2.07383119555223e-08	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_43	-0.498000273715888	0.87356289215773	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_44	0.784359999490306	0.035106487701548	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_45	1.49245879078913	7.55591752778454e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_46	1.74990218661095	2.31027674244653e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_47	-1.69178866514055	0.999961621318852	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_48	3.68198520004393	2.25157952633851e-20	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_49	-1.81505070412607	0.999993715928048	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_5	-0.523882629046611	0.895955434889257	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_50	-2.73785497811194	0.999999999992908	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_51	5.20649651587085	2.96736199198776e-34	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_52	-0.718637791878308	0.95307536886502	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_53	1.71664775504635	4.719502703199e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_54	1.54180722836652	4.40277282440494e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_55	3.34118065227823	7.18111879069323e-16	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_56	2.18979619067051	2.3676882566238e-07	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_57	-3.1099382611559	0.999999999999984	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_58	2.49991055379789	8.79298127676694e-09	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_59	0.810642400299443	0.0295768447718287	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_6	1.56412765250639	0.000174198735031113	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_60	1.97230990518212	2.70641646880318e-07	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_61	3.05591798784573	4.91721581411844e-12	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_62	0.775468333741472	0.0444809508445201	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_63	3.79705281788139	2.79113361763927e-19	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_64	2.37961667572999	9.21846046346109e-08	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_65	-0.608550510756643	0.928766554369669	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_66	2.11555150047231	1.03892732254257e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_67	1.61678397607373	0.000118761345639388	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_68	-0.351543540226686	0.789424129994344	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_69	-2.22440481011135	0.999999983984153	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_7	-0.293398147863726	0.746722225143621	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_70	3.0332378579904	9.07935733040869e-11	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_71	-0.228824062683969	0.695238402784344	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_72	-0.0698844252862045	0.564401004901161	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_73	0.416350758119805	0.15848621618064	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_74	1.07045031723217	0.00472360227613532	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_75	-0.884855285331071	0.982283165821694	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_76	2.4348537517143	2.26661897322021e-10	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_77	-1.25241674778496	0.99702741256499	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_78	-4.07521625562856	1	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_79	-0.127255487502467	0.621916495557228	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_8	-0.967410185639181	0.990537753398322	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_80	0.346953307663625	0.218001388848124	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_81	1.41342764448727	0.000611904089596523	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_82	-0.235416886153303	0.717071384570859	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_83	0.0834317535179281	0.42146364918037	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_84	-0.875244777036528	0.986377384467728	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_85	5.34605540635614	2.06180724956203e-33	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_86	1.55676377646266	0.000265927492218363	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_87	-1.46766071332489	0.99969558958332	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_88	1.54410396712574	7.90415705503353e-05	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_89	-0.720139110306093	0.947386509311581	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_9	0.128915375292834	0.392403314690149	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_90	1.45668654722023	0.000368154260665889	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_91	0.911612189794141	0.0117425667446001	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_92	3.39761178740676	3.6280617526114e-16	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_93	0.979604532960224	0.0122605157851922	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_94	0.235706406450603	0.288216046598909	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_95	0.564135899387708	0.0958844965373749	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_96	0.580551460168834	0.0900236942156931	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_97	1.08989669563955	0.00675572678830222	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_98	1.40211111237954	0.000653350986574059	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_99	1.90339814248921	6.75596224280128e-06	arabidopsis_thaliana_rhizosphere_vs_lotus_japonicus_rhizosphere
Cluster_1	0.830492646349711	0.0267515086380671	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_10	-0.880587008914404	0.988510876927618	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_100	2.22731819368605	6.00357910823239e-07	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_101	1.55981732623022	0.000126359502068691	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_102	-2.10475687340403	0.999999754071714	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_103	-0.294067852668945	0.746951219189519	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_104	-0.041942131054526	0.539680825397941	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_105	-0.498228271039125	0.851829507455963	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_106	-3.07679544776863	0.999999999999014	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_107	-3.77554368160202	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_108	-2.96270366652709	0.999999999999962	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_109	-0.77262937449126	0.970869289045258	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_11	5.81249825538418	5.37637655154111e-37	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_110	-0.521970537398261	0.883553170969837	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_111	-2.52017787532748	0.999999996343552	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_112	-5.26158202399449	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_113	-1.551906911787	0.999876724135927	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_114	-2.50015717728891	0.999999988527015	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_115	-2.37948449709009	0.999999998397668	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_116	-1.39968148021879	0.999705963695859	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_117	-0.607075008004756	0.907122877896066	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_118	0.149776730445382	0.362470352352618	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_119	-0.952698286187427	0.984426548398409	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_12	4.90557436997264	1.40265237079573e-29	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_120	-2.28579456927667	0.999999995493951	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_121	0.512377818040051	0.104451408169059	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_122	-5.24659294925178	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_123	-5.44258252473077	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_124	-2.83703038986104	0.999999999999939	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_125	0.901491108955355	0.0139554949773093	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_126	-3.27587438268804	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_127	-0.23100382943116	0.71295681780378	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_128	-3.91995599159162	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_129	0.504730079705297	0.109415064208368	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_13	-1.3618111370167	0.999496752511164	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_130	-3.20195426561168	0.999999999999967	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_131	-1.51280961124726	0.999903919725018	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_132	-3.92101907712168	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_133	-3.03169229714248	0.999999999999976	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_134	-6.24035564715706	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_14	2.13063347224724	2.89716559648284e-07	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_15	-0.307066964049227	0.769677917793015	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_16	2.14935912921783	3.84800400160497e-07	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_17	-0.218487595058946	0.708512944217823	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_18	-0.458718607007597	0.867642003009724	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_19	0.499546829378346	0.115912159464927	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_2	-1.46055975549075	0.999565411276743	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_20	2.19894167847394	1.85423323415609e-07	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_21	1.63655733500124	0.000190688618226655	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_22	3.18346379570824	1.03888818354085e-15	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_23	2.11401980878981	2.69931292205192e-07	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_24	-0.361030229333011	0.820930904615136	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_25	-5.42796787132031	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_26	4.31606513910049	9.85511363837209e-30	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_27	-1.4453465364962	0.999857977999423	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_28	-0.229426193532873	0.693441607366883	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_29	0.532202819003231	0.0937274830363594	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_3	-4.74490128079881	1	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_30	-2.84037962408814	0.999999999999545	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_31	3.7345499149157	4.7143273355442e-16	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_32	0.224336183068857	0.294169011363318	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_33	-1.61267644935486	0.999912930009619	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_34	-3.10285318517117	0.999999999970835	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_35	0.501967306557617	0.120223680023522	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_36	1.61211408280207	0.00015996900143486	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_37	-0.923509281964783	0.985500485721007	arabidopsis_thaliana_rhizosphere_vs_chlamydomonas_reinhardtii_phycosphere
