Sample_ID	RA_rep	Host.Species	Compartment	Soil
bourceret_2019_00149	0.962	zea_mays_l	root	DOK
bourceret_2019_00150	0.9555	zea_mays_l	root	DOK
bourceret_2019_00151	0.9145	zea_mays_l	root	DOK
bourceret_2019_00152	0.9495	zea_mays_l	root	DOK
bourceret_2019_00153	0.9395	zea_mays_l	root	DOK
bourceret_2019_00154	0.9455	zea_mays_l	root	DOK
bourceret_2019_00155	0.957	zea_mays_l	root	DOK
bourceret_2019_00156	0.9345	zea_mays_l	root	DOK
bourceret_2019_00157	0.834	zea_mays_l	rhizosphere	DOK
bourceret_2019_00158	0.8915	zea_mays_l	rhizosphere	DOK
bourceret_2019_00159	0.864	zea_mays_l	rhizosphere	DOK
bourceret_2019_00160	0.899	zea_mays_l	rhizosphere	DOK
bourceret_2019_00161	0.891	zea_mays_l	rhizosphere	DOK
bourceret_2019_00162	0.8825	zea_mays_l	rhizosphere	DOK
bourceret_2019_00163	0.864	zea_mays_l	rhizosphere	DOK
bourceret_2019_00164	0.8425	zea_mays_l	rhizosphere	DOK
bourceret_2019_00165	0.854	zea_mays_l	rhizosphere	DOK
bourceret_2019_00166	0.883	zea_mays_l	rhizosphere	DOK
bourceret_2019_00167	0.8065	zea_mays_l	rhizosphere	DOK
bourceret_2019_00168	0.867	zea_mays_l	rhizosphere	DOK
bourceret_2019_00169	0.9195	zea_mays_l	root	DOK
bourceret_2019_00170	0.9665	zea_mays_l	root	DOK
bourceret_2019_00171	0.97	zea_mays_l	root	DOK
bourceret_2019_00172	0.921	zea_mays_l	root	DOK
bourceret_2019_00173	0.958	zea_mays_l	root	DOK
bourceret_2019_00174	0.947	zea_mays_l	root	DOK
bourceret_2019_00175	0.9165	zea_mays_l	root	DOK
bourceret_2019_00176	0.9505	zea_mays_l	root	DOK
bourceret_2019_00177	0.9405	zea_mays_l	root	DOK
bourceret_2019_00178	0.9375	zea_mays_l	root	DOK
bourceret_2019_00179	0.944	zea_mays_l	root	DOK
bourceret_2019_00180	0.9215	zea_mays_l	root	DOK
bourceret_2019_00181	0.9255	zea_mays_l	rhizosphere	DOK
bourceret_2019_00182	0.8795	zea_mays_l	rhizosphere	DOK
bourceret_2019_00183	0.9205	zea_mays_l	rhizosphere	DOK
bourceret_2019_00184	0.852	zea_mays_l	rhizosphere	DOK
bourceret_2019_00185	0.871	zea_mays_l	rhizosphere	DOK
bourceret_2019_00186	0.9045	zea_mays_l	rhizosphere	DOK
bourceret_2019_00187	0.9005	zea_mays_l	rhizosphere	DOK
bourceret_2019_00188	0.917	zea_mays_l	rhizosphere	DOK
bourceret_2019_00189	0.8935	zea_mays_l	rhizosphere	DOK
bourceret_2019_00190	0.856	zea_mays_l	rhizosphere	DOK
bourceret_2019_00191	0.863	zea_mays_l	rhizosphere	DOK
bourceret_2019_00192	0.836	zea_mays_l	rhizosphere	DOK
bourceret_2019_00193	0.885	zea_mays_l	root	DOK
bourceret_2019_00194	0.9085	zea_mays_l	root	DOK
bourceret_2019_00195	0.9015	zea_mays_l	root	DOK
bourceret_2019_00196	0.926	zea_mays_l	root	DOK
bourceret_2019_00197	0.9465	zea_mays_l	root	DOK
bourceret_2019_00198	0.904	zea_mays_l	root	DOK
bourceret_2019_00199	0.9375	zea_mays_l	root	DOK
bourceret_2019_00200	0.886	zea_mays_l	root	DOK
bourceret_2019_00201	0.936	zea_mays_l	root	DOK
bourceret_2019_00202	0.9395	zea_mays_l	root	DOK
bourceret_2019_00203	0.951	zea_mays_l	root	DOK
bourceret_2019_00204	0.949	zea_mays_l	root	DOK
bourceret_2019_00205	0.8595	zea_mays_l	rhizosphere	DOK
bourceret_2019_00206	0.8375	zea_mays_l	rhizosphere	DOK
bourceret_2019_00207	0.8645	zea_mays_l	rhizosphere	DOK
bourceret_2019_00208	0.868	zea_mays_l	rhizosphere	DOK
bourceret_2019_00209	0.9145	zea_mays_l	rhizosphere	DOK
bourceret_2019_00210	0.8925	zea_mays_l	rhizosphere	DOK
bourceret_2019_00211	0.872	zea_mays_l	rhizosphere	DOK
bourceret_2019_00212	0.8735	zea_mays_l	rhizosphere	DOK
bourceret_2019_00213	0.8305	zea_mays_l	rhizosphere	DOK
bourceret_2019_00214	0.8655	zea_mays_l	rhizosphere	DOK
bourceret_2019_00215	0.8985	zea_mays_l	rhizosphere	DOK
bourceret_2019_00216	0.919	zea_mays_l	rhizosphere	DOK
bourceret_2019_00217	0.929	zea_mays_l	root	DOK
bourceret_2019_00218	0.951	zea_mays_l	root	DOK
bourceret_2019_00219	0.9055	zea_mays_l	root	DOK
bourceret_2019_00220	0.9345	zea_mays_l	root	DOK
bourceret_2019_00221	0.9515	zea_mays_l	root	DOK
bourceret_2019_00222	0.8695	zea_mays_l	root	DOK
bourceret_2019_00223	0.9015	zea_mays_l	root	DOK
bourceret_2019_00224	0.916	zea_mays_l	root	DOK
bourceret_2019_00225	0.9395	zea_mays_l	root	DOK
bourceret_2019_00226	0.7895	zea_mays_l	root	DOK
bourceret_2019_00227	0.9095	zea_mays_l	root	DOK
bourceret_2019_00228	0.922	zea_mays_l	root	DOK
bourceret_2019_00229	0.88	zea_mays_l	rhizosphere	DOK
bourceret_2019_00230	0.871	zea_mays_l	rhizosphere	DOK
bourceret_2019_00231	0.8715	zea_mays_l	rhizosphere	DOK
bourceret_2019_00232	0.8485	zea_mays_l	rhizosphere	DOK
bourceret_2019_00233	0.848	zea_mays_l	rhizosphere	DOK
bourceret_2019_00234	0.8445	zea_mays_l	rhizosphere	DOK
bourceret_2019_00235	0.855	zea_mays_l	rhizosphere	DOK
bourceret_2019_00236	0.897	zea_mays_l	rhizosphere	DOK
bourceret_2019_00237	0.9095	zea_mays_l	rhizosphere	DOK
bourceret_2019_00238	0.745	zea_mays_l	rhizosphere	DOK
bourceret_2019_00239	0.5905	zea_mays_l	rhizosphere	DOK
bourceret_2019_00240	0.889	zea_mays_l	rhizosphere	DOK
bourceret_2019_00241	0.8455	zea_mays_l	soil	DOK
bourceret_2019_00242	0.8595	zea_mays_l	soil	DOK
bourceret_2019_00243	0.8155	zea_mays_l	soil	DOK
bourceret_2019_00244	0.651	zea_mays_l	soil	DOK
bourceret_2019_00245	0.8215	zea_mays_l	soil	DOK
bourceret_2019_00246	0.7275	zea_mays_l	soil	DOK
bourceret_2019_00247	0.846	zea_mays_l	soil	DOK
bourceret_2019_00248	0.714	zea_mays_l	soil	DOK
bourceret_2019_00249	0.81	zea_mays_l	soil	DOK
bourceret_2019_00250	0.7845	zea_mays_l	soil	DOK
bourceret_2019_00251	0.7955	zea_mays_l	soil	DOK
bourceret_2019_00252	0.725	zea_mays_l	soil	DOK
bourceret_2019_00253	0.8315	zea_mays_l	soil	DOK
bourceret_2019_00254	0.7675	zea_mays_l	soil	DOK
bourceret_2019_00255	0.781	zea_mays_l	soil	DOK
bourceret_2019_00256	0.7665	zea_mays_l	soil	DOK
bourceret_2019_00257	0.7165	zea_mays_l	soil	DOK
bourceret_2019_00258	0.6675	zea_mays_l	soil	DOK
bourceret_2019_00259	0.6485	zea_mays_l	soil	DEMO
bourceret_2019_00260	0.481	zea_mays_l	soil	DEMO
bourceret_2019_00261	0.6285	zea_mays_l	soil	DEMO
bourceret_2019_00262	0.595	zea_mays_l	soil	DEMO
bourceret_2019_00263	0.703	zea_mays_l	soil	DEMO
bourceret_2019_00264	0.649	zea_mays_l	soil	DEMO
bourceret_2019_00265	0.943	zea_mays_l	root	DEMO
bourceret_2019_00266	0.955	zea_mays_l	root	DEMO
bourceret_2019_00267	0.9425	zea_mays_l	root	DEMO
bourceret_2019_00268	0.9745	zea_mays_l	root	DEMO
bourceret_2019_00269	0.935	zea_mays_l	root	DEMO
bourceret_2019_00270	0.945	zea_mays_l	root	DEMO
bourceret_2019_00271	0.9285	zea_mays_l	root	DEMO
bourceret_2019_00272	0.949	zea_mays_l	root	DEMO
bourceret_2019_00273	0.9325	zea_mays_l	root	DEMO
bourceret_2019_00274	0.898	zea_mays_l	root	DEMO
bourceret_2019_00275	0.9205	zea_mays_l	root	DEMO
bourceret_2019_00276	0.9485	zea_mays_l	root	DEMO
bourceret_2019_00277	0.851	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00278	0.87	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00279	0.821	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00280	0.826	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00281	0.8305	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00282	0.803	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00283	0.8075	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00284	0.829	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00285	0.7725	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00286	0.7595	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00287	0.805	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00288	0.8365	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00289	0.92	zea_mays_l	root	DEMO
bourceret_2019_00290	0.94	zea_mays_l	root	DEMO
bourceret_2019_00291	0.9085	zea_mays_l	root	DEMO
bourceret_2019_00292	0.955	zea_mays_l	root	DEMO
bourceret_2019_00293	0.938	zea_mays_l	root	DEMO
bourceret_2019_00294	0.912	zea_mays_l	root	DEMO
bourceret_2019_00295	0.929	zea_mays_l	root	DEMO
bourceret_2019_00296	0.969	zea_mays_l	root	DEMO
bourceret_2019_00297	0.958	zea_mays_l	root	DEMO
bourceret_2019_00298	0.9345	zea_mays_l	root	DEMO
bourceret_2019_00299	0.8685	zea_mays_l	root	DEMO
bourceret_2019_00300	0.945	zea_mays_l	root	DEMO
bourceret_2019_00301	0.841	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00302	0.904	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00303	0.8905	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00304	0.8285	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00305	0.906	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00306	0.8215	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00307	0.853	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00308	0.8295	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00309	0.914	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00310	0.8505	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00311	0.858	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00312	0.864	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00313	0.9365	zea_mays_l	root	DEMO
bourceret_2019_00314	0.9535	zea_mays_l	root	DEMO
bourceret_2019_00315	0.811	zea_mays_l	root	DEMO
bourceret_2019_00316	0.934	zea_mays_l	root	DEMO
bourceret_2019_00317	0.95	zea_mays_l	root	DEMO
bourceret_2019_00318	0.946	zea_mays_l	root	DEMO
bourceret_2019_00319	0.949	zea_mays_l	root	DOK
bourceret_2019_00320	0.9505	zea_mays_l	root	DOK
bourceret_2019_00321	0.9495	zea_mays_l	root	DOK
bourceret_2019_00322	0.9625	zea_mays_l	root	DOK
bourceret_2019_00323	0.9595	zea_mays_l	root	DOK
bourceret_2019_00324	0.957	zea_mays_l	root	DOK
bourceret_2019_00325	0.874	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00326	0.832	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00327	0.8225	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00328	0.87	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00329	0.9035	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00330	0.9365	zea_mays_l	rhizosphere	DEMO
bourceret_2019_00331	0.9055	zea_mays_l	rhizosphere	DOK
bourceret_2019_00332	0.9305	zea_mays_l	rhizosphere	DOK
bourceret_2019_00333	0.9315	zea_mays_l	rhizosphere	DOK
bourceret_2019_00334	0.912	zea_mays_l	rhizosphere	DOK
bourceret_2019_00335	0.9295	zea_mays_l	rhizosphere	DOK
bourceret_2019_00336	0.9165	zea_mays_l	rhizosphere	DOK
bourceret_2019_00337	0.9585	zea_mays_l	root	DOK
bourceret_2019_00338	0.959	zea_mays_l	root	DOK
bourceret_2019_00339	0.947	zea_mays_l	root	DOK
bourceret_2019_00340	0.935	zea_mays_l	root	DOK
bourceret_2019_00341	0.931	zea_mays_l	root	DOK
bourceret_2019_00342	0.9255	zea_mays_l	root	DOK
bourceret_2019_00343	0.948	zea_mays_l	root	DOK
bourceret_2019_00344	0.949	zea_mays_l	root	DOK
bourceret_2019_00345	0.942	zea_mays_l	root	DOK
bourceret_2019_00346	0.835	zea_mays_l	root	DOK
bourceret_2019_00347	0.938	zea_mays_l	root	DOK
bourceret_2019_00348	0.8875	zea_mays_l	root	DOK
bourceret_2019_00349	0.9145	zea_mays_l	rhizosphere	DOK
bourceret_2019_00350	0.921	zea_mays_l	rhizosphere	DOK
bourceret_2019_00351	0.9015	zea_mays_l	rhizosphere	DOK
bourceret_2019_00352	0.9125	zea_mays_l	rhizosphere	DOK
bourceret_2019_00353	0.9215	zea_mays_l	rhizosphere	DOK
bourceret_2019_00354	0.9235	zea_mays_l	rhizosphere	DOK
bourceret_2019_00355	0.8205	zea_mays_l	rhizosphere	DOK
bourceret_2019_00356	0.918	zea_mays_l	rhizosphere	DOK
bourceret_2019_00357	0.914	zea_mays_l	rhizosphere	DOK
bourceret_2019_00358	0.873	zea_mays_l	rhizosphere	DOK
bourceret_2019_00359	0.9115	zea_mays_l	rhizosphere	DOK
bourceret_2019_00360	0.8995	zea_mays_l	rhizosphere	DOK
bourceret_2019_00361	0.8615	zea_mays_l	root	DOK
bourceret_2019_00362	0.9275	zea_mays_l	root	DOK
bourceret_2019_00363	0.92	zea_mays_l	root	DOK
bourceret_2019_00364	0.9265	zea_mays_l	root	DOK
bourceret_2019_00365	0.9325	zea_mays_l	root	DOK
bourceret_2019_00366	0.909	zea_mays_l	root	DOK
bourceret_2019_00367	0.871	zea_mays_l	root	DOK
bourceret_2019_00368	0.8465	zea_mays_l	root	DOK
bourceret_2019_00369	0.9095	zea_mays_l	root	DOK
bourceret_2019_00370	0.9305	zea_mays_l	root	DOK
bourceret_2019_00371	0.9225	zea_mays_l	root	DOK
bourceret_2019_00372	0.7205	zea_mays_l	root	DOK
bourceret_2019_00373	0.8785	zea_mays_l	rhizosphere	DOK
bourceret_2019_00374	0.8675	zea_mays_l	rhizosphere	DOK
bourceret_2019_00375	0.8765	zea_mays_l	rhizosphere	DOK
bourceret_2019_00376	0.894	zea_mays_l	rhizosphere	DOK
bourceret_2019_00377	0.8885	zea_mays_l	rhizosphere	DOK
bourceret_2019_00378	0.848	zea_mays_l	rhizosphere	DOK
bourceret_2019_00379	0.8685	zea_mays_l	rhizosphere	DOK
bourceret_2019_00380	0.841	zea_mays_l	rhizosphere	DOK
bourceret_2019_00381	0.829	zea_mays_l	rhizosphere	DOK
bourceret_2019_00382	0.8395	zea_mays_l	rhizosphere	DOK
bourceret_2019_00383	0.7845	zea_mays_l	rhizosphere	DOK
bourceret_2019_00384	0.8705	zea_mays_l	rhizosphere	DOK
bourceret_2019_00385	0.918	zea_mays_l	root	DOK
bourceret_2019_00386	0.9285	zea_mays_l	root	DOK
bourceret_2019_00387	0.934	zea_mays_l	root	DOK
bourceret_2019_00388	0.926	zea_mays_l	root	DOK
bourceret_2019_00389	0.958	zea_mays_l	root	DOK
bourceret_2019_00390	0.938	zea_mays_l	root	DOK
bourceret_2019_00391	0.862	zea_mays_l	root	DOK
bourceret_2019_00392	0.934	zea_mays_l	root	DOK
bourceret_2019_00393	0.905	zea_mays_l	root	DOK
bourceret_2019_00394	0.9415	zea_mays_l	root	DOK
bourceret_2019_00395	0.937	zea_mays_l	root	DOK
bourceret_2019_00396	0.95	zea_mays_l	root	DOK
bourceret_2019_00397	0.907	zea_mays_l	rhizosphere	DOK
bourceret_2019_00398	0.908	zea_mays_l	rhizosphere	DOK
bourceret_2019_00399	0.8785	zea_mays_l	rhizosphere	DOK
bourceret_2019_00400	0.8775	zea_mays_l	rhizosphere	DOK
bourceret_2019_00401	0.9405	zea_mays_l	rhizosphere	DOK
bourceret_2019_00402	0.914	zea_mays_l	rhizosphere	DOK
bourceret_2019_00403	0.9	zea_mays_l	rhizosphere	DOK
bourceret_2019_00405	0.8885	zea_mays_l	rhizosphere	DOK
bourceret_2019_00406	0.8825	zea_mays_l	rhizosphere	DOK
bourceret_2019_00407	0.9035	zea_mays_l	rhizosphere	DOK
bourceret_2019_00408	0.916	zea_mays_l	rhizosphere	DOK
bourceret_2019_00409	0.9705	zea_mays_l	root	DOK
bourceret_2019_00410	0.9575	zea_mays_l	root	DOK
bourceret_2019_00411	0.8715	zea_mays_l	root	DOK
bourceret_2019_00412	0.97	zea_mays_l	root	DOK
bourceret_2019_00413	0.9485	zea_mays_l	root	DOK
bourceret_2019_00414	0.96	zea_mays_l	root	DOK
bourceret_2019_00415	0.95	zea_mays_l	root	DOK
bourceret_2019_00416	0.981	zea_mays_l	root	DOK
bourceret_2019_00417	0.974	zea_mays_l	root	DOK
bourceret_2019_00418	0.9595	zea_mays_l	root	DOK
bourceret_2019_00419	0.9715	zea_mays_l	root	DOK
bourceret_2019_00420	0.9585	zea_mays_l	root	DOK
bourceret_2019_00421	0.918	zea_mays_l	rhizosphere	DOK
bourceret_2019_00422	0.8495	zea_mays_l	rhizosphere	DOK
bourceret_2019_00423	0.9275	zea_mays_l	rhizosphere	DOK
bourceret_2019_00424	0.9225	zea_mays_l	rhizosphere	DOK
bourceret_2019_00425	0.9045	zea_mays_l	rhizosphere	DOK
bourceret_2019_00426	0.9215	zea_mays_l	rhizosphere	DOK
bourceret_2019_00427	0.8975	zea_mays_l	rhizosphere	DOK
bourceret_2019_00428	0.8945	zea_mays_l	rhizosphere	DOK
bourceret_2019_00429	0.887	zea_mays_l	rhizosphere	DOK
bourceret_2019_00430	0.8755	zea_mays_l	rhizosphere	DOK
bourceret_2019_00431	0.8655	zea_mays_l	rhizosphere	DOK
bourceret_2019_00432	0.867	zea_mays_l	rhizosphere	DOK
bourceret_2019_00433	0.955	zea_mays_l	root	DOK
bourceret_2019_00434	0.939	zea_mays_l	root	DOK
bourceret_2019_00435	0.959	zea_mays_l	root	DOK
bourceret_2019_00436	0.9525	zea_mays_l	root	DOK
bourceret_2019_00437	0.9555	zea_mays_l	root	DOK
bourceret_2019_00438	0.92	zea_mays_l	root	DOK
bourceret_2019_00439	0.9315	zea_mays_l	root	DOK
bourceret_2019_00440	0.935	zea_mays_l	root	DOK
bourceret_2019_00441	0.9615	zea_mays_l	root	DOK
bourceret_2019_00442	0.955	zea_mays_l	root	DOK
bourceret_2019_00443	0.938	zea_mays_l	root	DOK
bourceret_2019_00444	0.941	zea_mays_l	root	DOK
bourceret_2019_00445	0.929	zea_mays_l	rhizosphere	DOK
bourceret_2019_00446	0.909	zea_mays_l	rhizosphere	DOK
bourceret_2019_00447	0.9455	zea_mays_l	rhizosphere	DOK
bourceret_2019_00448	0.9625	zea_mays_l	rhizosphere	DOK
bourceret_2019_00449	0.916	zea_mays_l	rhizosphere	DOK
bourceret_2019_00450	0.944	zea_mays_l	rhizosphere	DOK
bourceret_2019_00451	0.921	zea_mays_l	rhizosphere	DOK
bourceret_2019_00452	0.9085	zea_mays_l	rhizosphere	DOK
bourceret_2019_00453	0.9185	zea_mays_l	rhizosphere	DOK
bourceret_2019_00454	0.8885	zea_mays_l	rhizosphere	DOK
bourceret_2019_00455	0.874	zea_mays_l	rhizosphere	DOK
bourceret_2019_00456	0.8955	zea_mays_l	rhizosphere	DOK
bourceret_2019_00457	0.9305	zea_mays_l	root	DOK
bourceret_2019_00458	0.9335	zea_mays_l	root	DOK
bourceret_2019_00459	0.9515	zea_mays_l	root	DOK
bourceret_2019_00460	0.9315	zea_mays_l	root	DOK
bourceret_2019_00461	0.9435	zea_mays_l	root	DOK
bourceret_2019_00462	0.752	zea_mays_l	root	DOK
bourceret_2019_00463	0.933	zea_mays_l	root	DOK
bourceret_2019_00464	0.948	zea_mays_l	root	DOK
bourceret_2019_00465	0.934	zea_mays_l	root	DOK
bourceret_2019_00466	0.8745	zea_mays_l	root	DOK
bourceret_2019_00467	0.9475	zea_mays_l	root	DOK
bourceret_2019_00468	0.9495	zea_mays_l	root	DOK
bourceret_2019_00469	0.9145	zea_mays_l	rhizosphere	DOK
bourceret_2019_00470	0.9045	zea_mays_l	rhizosphere	DOK
bourceret_2019_00471	0.8615	zea_mays_l	rhizosphere	DOK
bourceret_2019_00472	0.8885	zea_mays_l	rhizosphere	DOK
bourceret_2019_00473	0.909	zea_mays_l	rhizosphere	DOK
bourceret_2019_00474	0.871	zea_mays_l	rhizosphere	DOK
bourceret_2019_00475	0.9165	zea_mays_l	rhizosphere	DOK
bourceret_2019_00476	0.91	zea_mays_l	rhizosphere	DOK
bourceret_2019_00477	0.913	zea_mays_l	rhizosphere	DOK
bourceret_2019_00478	0.92	zea_mays_l	rhizosphere	DOK
bourceret_2019_00479	0.907	zea_mays_l	rhizosphere	DOK
bourceret_2019_00480	0.9205	zea_mays_l	rhizosphere	DOK
bourceret_2019_00481	0.9535	zea_mays_l	root	DOK
bourceret_2019_00482	0.9055	zea_mays_l	root	DOK
bourceret_2019_00483	0.959	zea_mays_l	root	DOK
bourceret_2019_00484	0.966	zea_mays_l	root	DOK
bourceret_2019_00485	0.9605	zea_mays_l	root	DOK
bourceret_2019_00486	0.916	zea_mays_l	root	DOK
bourceret_2019_00487	0.956	zea_mays_l	root	DOK
bourceret_2019_00488	0.9525	zea_mays_l	root	DOK
bourceret_2019_00489	0.9705	zea_mays_l	root	DOK
bourceret_2019_00490	0.947	zea_mays_l	root	DOK
bourceret_2019_00491	0.957	zea_mays_l	root	DOK
bourceret_2019_00492	0.917	zea_mays_l	root	DOK
bourceret_2019_00493	0.9275	zea_mays_l	rhizosphere	DOK
bourceret_2019_00494	0.875	zea_mays_l	rhizosphere	DOK
bourceret_2019_00495	0.9235	zea_mays_l	rhizosphere	DOK
bourceret_2019_00496	0.9225	zea_mays_l	rhizosphere	DOK
bourceret_2019_00497	0.8655	zea_mays_l	rhizosphere	DOK
bourceret_2019_00498	0.8985	zea_mays_l	rhizosphere	DOK
bourceret_2019_00499	0.9115	zea_mays_l	rhizosphere	DOK
bourceret_2019_00500	0.9085	zea_mays_l	rhizosphere	DOK
bourceret_2019_00501	0.9355	zea_mays_l	rhizosphere	DOK
bourceret_2019_00502	0.8505	zea_mays_l	rhizosphere	DOK
bourceret_2019_00503	0.8885	zea_mays_l	rhizosphere	DOK
bourceret_2019_00504	0.839	zea_mays_l	rhizosphere	DOK
bourceret_2019_00505	0.865	zea_mays_l	soil	DOK
bourceret_2019_00506	0.8965	zea_mays_l	soil	DOK
bourceret_2019_00507	0.897	zea_mays_l	soil	DOK
bourceret_2019_00508	0.789	zea_mays_l	soil	DOK
bourceret_2019_00509	0.844	zea_mays_l	soil	DOK
bourceret_2019_00510	0.8285	zea_mays_l	soil	DOK
bourceret_2019_00511	0.865	zea_mays_l	soil	DOK
bourceret_2019_00512	0.8615	zea_mays_l	soil	DOK
bourceret_2019_00513	0.8805	zea_mays_l	soil	DOK
bourceret_2019_00514	0.809	zea_mays_l	soil	DOK
bourceret_2019_00515	0.872	zea_mays_l	soil	DOK
bourceret_2019_00516	0.708	zea_mays_l	soil	DOK
bourceret_2019_00517	0.8485	zea_mays_l	soil	DOK
bourceret_2019_00518	0.803	zea_mays_l	soil	DOK
bourceret_2019_00519	0.874	zea_mays_l	soil	DOK
bourceret_2019_00520	0.8355	zea_mays_l	soil	DOK
bourceret_2019_00521	0.7895	zea_mays_l	soil	DOK
bourceret_2019_00522	0.83	zea_mays_l	soil	DOK
bourceret_2019_00523	0.627	zea_mays_l	soil	DEMO
bourceret_2019_00524	0.6075	zea_mays_l	soil	DEMO
bourceret_2019_00525	0.678	zea_mays_l	soil	DEMO
bourceret_2019_00526	0.761	zea_mays_l	soil	DEMO
bourceret_2019_00527	0.704	zea_mays_l	soil	DEMO
bourceret_2019_00528	0.757	zea_mays_l	soil	DEMO
duran_2015_001_00001	0.585	arabidopsis_thaliana	soil	France
duran_2015_001_00002	0.939	arabidopsis_thaliana	root	Germany
duran_2015_001_00003	0.3275	arabidopsis_thaliana	soil	Germany
duran_2015_001_00004	0.627	arabidopsis_thaliana	root	Germany
duran_2015_001_00005	0.6615	arabidopsis_thaliana	soil	Germany
duran_2015_001_00006	0.591	arabidopsis_thaliana	root	Germany
duran_2015_001_00007	0.7195	arabidopsis_thaliana	soil	Germany
duran_2015_001_00008	0.931	arabidopsis_thaliana	root	Germany
duran_2015_001_00009	0.557	arabidopsis_thaliana	soil	Germany
duran_2015_001_00010	0.813	arabidopsis_thaliana	root	Germany
duran_2015_001_00011	0.603	arabidopsis_thaliana	soil	Germany
duran_2015_001_00012	0.6605	arabidopsis_thaliana	root	France
duran_2015_001_00013	0.804	arabidopsis_thaliana	root	Germany
duran_2015_001_00014	0.417	arabidopsis_thaliana	soil	Germany
duran_2015_001_00015	0.587	arabidopsis_thaliana	root	Germany
duran_2015_001_00016	0.5585	arabidopsis_thaliana	soil	Germany
duran_2015_001_00017	0.81	arabidopsis_thaliana	root	Germany
duran_2015_001_00018	0.7025	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00019	0.586	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00020	0.7245	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00021	0.8275	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00022	0.6575	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00023	0.579	arabidopsis_thaliana	soil	France
duran_2015_001_00024	0.6025	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00025	0.3225	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00026	0.625	arabidopsis_thaliana	rhizoplane	Germany
duran_2015_001_00027	0.5425	arabidopsis_thaliana	rhizoplane	France
duran_2015_001_00028	0.429	arabidopsis_thaliana	rhizoplane	France
duran_2015_001_00029	0.5475	arabidopsis_thaliana	rhizoplane	France
duran_2015_001_00030	0.778	arabidopsis_thaliana	rhizoplane	France
duran_2015_001_00031	0.5725	arabidopsis_thaliana	soil	CAS
duran_2015_001_00034	0.4005	arabidopsis_thaliana	root	France
duran_2015_001_00044	0.5315	arabidopsis_thaliana	soil	France
duran_2015_001_00045	0.513	arabidopsis_thaliana	root	France
duran_2015_001_00046	0.6515	arabidopsis_thaliana	soil	France
duran_2015_001_00047	0.8	arabidopsis_thaliana	root	France
duran_2015_001_00048	0.7705	arabidopsis_thaliana	soil	Germany
duran_2017_00001	0.2195	arabidopsis_thaliana	soil	Spain
duran_2017_00002	0.29	arabidopsis_thaliana	soil	Spain
duran_2017_00003	0.2165	arabidopsis_thaliana	soil	Spain
duran_2017_00004	0.351	arabidopsis_thaliana	soil	Spain
duran_2017_00005	0.4335	arabidopsis_thaliana	soil	Spain
duran_2017_00006	0.3465	arabidopsis_thaliana	soil	Spain
duran_2017_00007	0.2275	arabidopsis_thaliana	soil	Spain
duran_2017_00008	0.327	arabidopsis_thaliana	soil	Spain
duran_2017_00009	0.4755	neighbor	soil	Spain
duran_2017_00010	0.237	neighbor	soil	Spain
duran_2017_00011	0.3555	neighbor	soil	Spain
duran_2017_00017	0.3105	arabidopsis_thaliana	rhizoplane	Spain
duran_2017_00018	0.5265	arabidopsis_thaliana	rhizoplane	Spain
duran_2017_00020	0.45	neighbor	rhizoplane	Spain
duran_2017_00021	0.4295	neighbor	rhizoplane	Spain
duran_2017_00022	0.516	neighbor	rhizoplane	Spain
duran_2017_00023	0.2395	arabidopsis_thaliana	rhizosphere	Spain
